from_user,to_user,from_department,date,shares
U070,U076,Engineering,2025-01-25,1
U070,U076,Engineering,2025-01-28,1
U070,U076,Engineering,2025-02-04,1
U070,U076,Engineering,2025-03-05,1
U070,U076,Engineering,2025-03-20,1
U070,U076,Engineering,2025-04-07,1
U070,U077,Engineering,2025-01-07,1
U070,U077,Engineering,2025-01-14,1
U070,U077,Engineering,2025-01-21,1
U070,U077,Engineering,2025-02-16,1
U070,U077,Engineering,2025-03-03,1
U070,U077,Engineering,2025-03-18,1
U070,U077,Engineering,2025-03-25,2
U070,U077,Engineering,2025-04-09,1
U070,U078,Engineering,2025-02-07,1
U070,U078,Engineering,2025-02-14,1
U070,U078,Engineering,2025-02-17,1
U070,U078,Engineering,2025-02-19,1
U070,U078,Engineering,2025-02-26,1
U070,U078,Engineering,2025-02-28,1
U070,U078,Engineering,2025-03-09,1
U070,U078,Engineering,2025-03-11,1
U070,U078,Engineering,2025-03-21,1
U070,U078,Engineering,2025-04-10,1
U070,U079,Engineering,2025-01-08,1
U070,U079,Engineering,2025-01-09,1
U070,U079,Engineering,2025-01-20,1
U070,U079,Engineering,2025-02-13,1
U070,U079,Engineering,2025-02-23,1
U070,U079,Engineering,2025-03-01,1
U070,U079,Engineering,2025-04-04,1
U070,U080,Engineering,2025-01-02,1
U070,U081,Engineering,2025-03-10,1
U070,U081,Engineering,2025-03-13,1
U070,U081,Engineering,2025-03-19,1
U070,U082,Engineering,2025-02-18,1
U070,U083,Engineering,2025-02-12,1
U070,U084,Engineering,2025-01-09,1
U070,U084,Engineering,2025-02-02,1
U070,U084,Engineering,2025-02-12,1
U070,U084,Engineering,2025-03-01,1
U070,U084,Engineering,2025-03-08,1
U070,U084,Engineering,2025-03-17,1
U070,U084,Engineering,2025-03-20,1
U070,U084,Engineering,2025-03-29,1
U070,U085,Engineering,2025-04-02,1
U070,U086,Engineering,2025-01-14,1
U070,U087,Engineering,2025-01-03,1
U070,U088,Engineering,2025-01-07,1
U070,U088,Engineering,2025-01-23,1
U070,U088,Engineering,2025-01-28,1
U070,U088,Engineering,2025-02-10,1
U070,U088,Engineering,2025-02-17,1
U070,U088,Engineering,2025-03-14,1
U070,U089,Engineering,2025-01-30,1
U070,U089,Engineering,2025-03-18,1
U070,U092,Engineering,2025-01-06,1
U070,U092,Engineering,2025-01-09,1
U070,U092,Engineering,2025-01-25,1
U070,U092,Engineering,2025-03-11,1
U070,U092,Engineering,2025-03-14,1
U070,U093,Engineering,2025-01-10,1
U070,U093,Engineering,2025-02-03,1
U070,U093,Engineering,2025-03-18,1
U070,U093,Engineering,2025-03-26,1
U070,U093,Engineering,2025-03-28,1
U070,U093,Engineering,2025-04-03,1
U070,U094,Engineering,2025-01-09,1
U070,U095,Engineering,2025-03-05,1
U070,U096,Engineering,2025-02-02,1
U070,U096,Engineering,2025-04-10,1
U070,U097,Engineering,2025-01-13,1
U070,U097,Engineering,2025-02-17,1
U070,U097,Engineering,2025-03-10,1
U070,U097,Engineering,2025-03-27,1
U070,U097,Engineering,2025-03-28,1
U070,U097,Engineering,2025-04-08,1
U070,U098,Engineering,2025-01-01,1
U070,U098,Engineering,2025-01-02,1
U070,U098,Engineering,2025-02-01,1
U070,U098,Engineering,2025-02-17,1
U070,U098,Engineering,2025-02-24,1
U070,U099,Engineering,2025-01-10,1
U070,U099,Engineering,2025-02-03,1
U070,U099,Engineering,2025-03-20,1
U070,U099,Engineering,2025-04-06,1
U070,U100,Engineering,2025-03-23,1
U071,U001,Engineering,2025-01-03,1
U071,U001,Engineering,2025-01-06,1
U071,U001,Engineering,2025-01-08,1
U071,U001,Engineering,2025-01-10,1
U071,U001,Engineering,2025-01-17,1
U071,U001,Engineering,2025-01-24,1
U071,U001,Engineering,2025-02-01,1
U071,U001,Engineering,2025-02-07,1
U071,U001,Engineering,2025-02-18,1
U071,U001,Engineering,2025-02-25,1
U071,U001,Engineering,2025-02-27,1
U071,U001,Engineering,2025-02-28,1
U071,U001,Engineering,2025-03-10,1
U071,U002,Engineering,2025-01-03,1
U071,U002,Engineering,2025-01-07,1
U071,U002,Engineering,2025-01-08,1
U071,U002,Engineering,2025-01-14,1
U071,U002,Engineering,2025-01-27,1
U071,U002,Engineering,2025-02-07,1
U071,U002,Engineering,2025-02-17,1
U071,U002,Engineering,2025-03-06,1
U071,U002,Engineering,2025-03-07,1
U071,U002,Engineering,2025-03-13,1
U071,U002,Engineering,2025-03-28,1
U071,U002,Engineering,2025-04-09,1
U071,U003,Engineering,2025-01-21,1
U071,U003,Engineering,2025-02-24,1
U071,U003,Engineering,2025-02-26,1
U071,U003,Engineering,2025-04-03,1
U071,U004,Engineering,2025-03-11,1
U071,U006,Engineering,2025-01-03,1
U071,U006,Engineering,2025-03-07,1
U071,U007,Engineering,2025-01-16,1
U071,U007,Engineering,2025-03-25,1
U071,U008,Engineering,2025-02-10,1
U071,U008,Engineering,2025-03-19,1
U071,U010,Engineering,2025-01-29,1
U071,U010,Engineering,2025-01-30,1
U071,U010,Engineering,2025-03-31,1
U071,U013,Engineering,2025-02-26,1
U071,U014,Engineering,2025-01-01,1
U071,U014,Engineering,2025-04-02,1
U071,U014,Engineering,2025-04-05,1
U071,U015,Engineering,2025-01-07,1
U071,U016,Engineering,2025-01-16,1
U071,U016,Engineering,2025-01-20,1
U071,U016,Engineering,2025-01-28,1
U071,U016,Engineering,2025-02-21,1
U071,U016,Engineering,2025-03-10,1
U071,U016,Engineering,2025-03-20,1
U071,U016,Engineering,2025-04-04,1
U071,U016,Engineering,2025-04-08,1
U071,U017,Engineering,2025-02-05,1
U071,U017,Engineering,2025-04-07,1
U071,U018,Engineering,2025-01-02,1
U071,U019,Engineering,2025-01-01,1
U071,U020,Engineering,2025-01-14,1
U071,U020,Engineering,2025-01-27,1
U071,U020,Engineering,2025-01-30,1
U071,U020,Engineering,2025-02-15,1
U071,U020,Engineering,2025-03-26,1
U071,U022,Engineering,2025-01-07,1
U071,U022,Engineering,2025-03-31,1
U071,U023,Engineering,2025-01-15,1
U071,U023,Engineering,2025-02-10,1
U071,U023,Engineering,2025-02-19,1
U071,U023,Engineering,2025-02-24,2
U071,U024,Engineering,2025-02-04,1
U071,U024,Engineering,2025-02-05,1
U071,U024,Engineering,2025-03-17,1
U071,U024,Engineering,2025-03-25,1
U071,U025,Engineering,2025-03-18,1
U071,U027,Engineering,2025-01-01,1
U071,U027,Engineering,2025-02-04,1
U071,U027,Engineering,2025-02-14,1
U071,U027,Engineering,2025-03-07,1
U071,U027,Engineering,2025-03-13,1
U071,U027,Engineering,2025-03-26,1
U071,U027,Engineering,2025-04-04,1
U071,U028,Engineering,2025-02-11,1
U071,U028,Engineering,2025-03-08,1
U071,U028,Engineering,2025-03-16,1
U071,U030,Engineering,2025-01-26,1
U071,U031,Engineering,2025-02-24,1
U071,U033,Engineering,2025-01-27,1
U071,U033,Engineering,2025-02-12,1
U071,U033,Engineering,2025-03-13,1
U071,U033,Engineering,2025-03-28,1
U071,U033,Engineering,2025-03-30,1
U071,U036,Engineering,2025-01-03,1
U071,U036,Engineering,2025-01-17,1
U071,U036,Engineering,2025-01-21,1
U071,U036,Engineering,2025-01-29,1
U071,U036,Engineering,2025-02-05,1
U071,U036,Engineering,2025-02-06,1
U071,U036,Engineering,2025-02-09,1
U071,U036,Engineering,2025-02-11,1
U071,U036,Engineering,2025-02-24,1
U071,U036,Engineering,2025-03-04,1
U071,U038,Engineering,2025-02-07,1
U071,U038,Engineering,2025-03-06,1
U071,U038,Engineering,2025-03-21,1
U071,U038,Engineering,2025-04-07,1
U071,U039,Engineering,2025-01-03,2
U071,U039,Engineering,2025-01-06,1
U071,U039,Engineering,2025-02-03,1
U071,U039,Engineering,2025-02-10,1
U071,U039,Engineering,2025-02-13,1
U071,U039,Engineering,2025-02-17,1
U071,U039,Engineering,2025-03-09,1
U071,U040,Engineering,2025-03-24,1
U071,U041,Engineering,2025-03-17,1
U071,U042,Engineering,2025-02-12,1
U071,U044,Engineering,2025-01-07,1
U071,U044,Engineering,2025-01-14,1
U071,U044,Engineering,2025-01-19,1
U071,U044,Engineering,2025-01-27,1
U071,U044,Engineering,2025-02-21,1
U071,U044,Engineering,2025-03-10,1
U071,U044,Engineering,2025-03-13,1
U071,U044,Engineering,2025-04-02,1
U071,U045,Engineering,2025-01-03,1
U071,U045,Engineering,2025-01-26,1
U071,U045,Engineering,2025-01-27,1
U071,U045,Engineering,2025-02-05,1
U071,U045,Engineering,2025-02-17,1
U071,U045,Engineering,2025-02-25,1
U071,U045,Engineering,2025-03-15,1
U071,U045,Engineering,2025-03-16,1
U071,U046,Engineering,2025-01-22,1
U071,U047,Engineering,2025-01-06,1
U071,U047,Engineering,2025-01-16,1
U071,U047,Engineering,2025-01-24,1
U071,U048,Engineering,2025-01-07,1
U071,U048,Engineering,2025-02-19,1
U071,U048,Engineering,2025-03-04,1
U071,U048,Engineering,2025-04-08,2
U071,U049,Engineering,2025-01-09,1
U071,U049,Engineering,2025-01-26,1
U071,U049,Engineering,2025-01-31,1
U071,U049,Engineering,2025-02-25,1
U071,U049,Engineering,2025-02-27,2
U071,U049,Engineering,2025-03-06,1
U071,U049,Engineering,2025-03-07,1
U071,U049,Engineering,2025-03-08,1
U071,U049,Engineering,2025-04-04,1
U071,U049,Engineering,2025-04-09,1
U071,U050,Engineering,2025-01-20,1
U071,U050,Engineering,2025-02-19,1
U071,U051,Engineering,2025-01-15,1
U071,U052,Engineering,2025-01-22,1
U071,U054,Engineering,2025-01-14,1
U071,U054,Engineering,2025-01-16,1
U071,U054,Engineering,2025-03-03,2
U071,U054,Engineering,2025-03-24,1
U071,U054,Engineering,2025-03-26,1
U071,U054,Engineering,2025-03-27,1
U071,U055,Engineering,2025-03-12,1
U071,U056,Engineering,2025-02-10,1
U071,U057,Engineering,2025-01-07,1
U071,U058,Engineering,2025-03-24,1
U071,U058,Engineering,2025-04-08,1
U071,U059,Engineering,2025-01-29,1
U071,U059,Engineering,2025-04-10,1
U071,U060,Engineering,2025-01-24,1
U071,U060,Engineering,2025-01-29,1
U071,U060,Engineering,2025-02-05,2
U071,U060,Engineering,2025-02-10,1
U071,U060,Engineering,2025-02-11,1
U071,U060,Engineering,2025-02-19,1
U071,U060,Engineering,2025-02-24,1
U071,U060,Engineering,2025-03-01,1
U071,U060,Engineering,2025-03-03,1
U071,U060,Engineering,2025-03-20,1
U071,U061,Engineering,2025-01-03,1
U071,U061,Engineering,2025-02-11,1
U071,U061,Engineering,2025-02-26,1
U071,U061,Engineering,2025-03-06,1
U071,U061,Engineering,2025-04-10,1
U071,U062,Engineering,2025-02-16,1
U071,U062,Engineering,2025-03-24,1
U071,U063,Engineering,2025-04-01,1
U071,U064,Engineering,2025-01-06,1
U071,U064,Engineering,2025-01-29,1
U071,U064,Engineering,2025-02-03,1
U071,U064,Engineering,2025-02-10,1
U071,U065,Engineering,2025-01-31,1
U071,U065,Engineering,2025-03-05,1
U071,U065,Engineering,2025-04-06,1
U071,U067,Engineering,2025-01-15,1
U071,U067,Engineering,2025-01-20,1
U071,U067,Engineering,2025-02-08,1
U071,U067,Engineering,2025-02-14,1
U071,U067,Engineering,2025-03-14,1
U071,U067,Engineering,2025-04-08,1
U071,U068,Engineering,2025-01-06,1
U071,U068,Engineering,2025-01-24,1
U071,U068,Engineering,2025-01-26,1
U071,U068,Engineering,2025-03-10,1
U071,U068,Engineering,2025-03-14,1
U071,U068,Engineering,2025-03-25,1
U071,U068,Engineering,2025-03-31,1
U071,U068,Engineering,2025-04-01,1
U071,U069,Engineering,2025-02-02,1
U071,U070,Engineering,2025-02-07,1
U071,U070,Engineering,2025-02-19,1
U071,U070,Engineering,2025-02-26,1
U071,U070,Engineering,2025-03-27,1
U071,U072,Engineering,2025-01-03,1
U071,U072,Engineering,2025-01-15,1
U071,U072,Engineering,2025-02-03,1
U071,U072,Engineering,2025-02-14,1
U071,U072,Engineering,2025-02-17,1
U071,U072,Engineering,2025-03-10,1
U071,U072,Engineering,2025-03-29,1
U071,U072,Engineering,2025-04-10,1
U071,U073,Engineering,2025-03-24,1
U071,U074,Engineering,2025-03-20,1
U071,U074,Engineering,2025-03-26,1
U071,U076,Engineering,2025-02-24,1
U071,U076,Engineering,2025-03-10,1
U071,U077,Engineering,2025-01-02,1
U071,U077,Engineering,2025-01-09,1
U071,U077,Engineering,2025-01-24,1
U071,U077,Engineering,2025-02-26,1
U071,U077,Engineering,2025-03-04,1
U071,U078,Engineering,2025-01-10,1
U071,U078,Engineering,2025-01-13,1
U071,U078,Engineering,2025-02-13,1
U071,U078,Engineering,2025-03-10,1
U071,U079,Engineering,2025-01-08,1
U071,U079,Engineering,2025-01-10,1
U071,U079,Engineering,2025-01-17,1
U071,U079,Engineering,2025-02-10,1
U071,U079,Engineering,2025-03-22,1
U071,U079,Engineering,2025-03-24,1
U071,U079,Engineering,2025-03-28,1
U071,U080,Engineering,2025-01-14,1
U071,U082,Engineering,2025-03-26,1
U071,U082,Engineering,2025-04-03,1
U071,U084,Engineering,2025-01-02,1
U071,U084,Engineering,2025-02-17,1
U071,U084,Engineering,2025-03-21,1
U071,U084,Engineering,2025-03-27,1
U071,U084,Engineering,2025-04-09,1
U071,U086,Engineering,2025-03-27,1
U071,U088,Engineering,2025-01-16,1
U071,U088,Engineering,2025-01-28,1
U071,U088,Engineering,2025-01-29,1
U071,U088,Engineering,2025-01-30,1
U071,U088,Engineering,2025-02-04,1
U071,U088,Engineering,2025-03-04,1
U071,U088,Engineering,2025-03-22,1
U071,U088,Engineering,2025-03-25,1
U071,U088,Engineering,2025-04-04,1
U071,U089,Engineering,2025-01-08,1
U071,U089,Engineering,2025-01-16,1
U071,U090,Engineering,2025-01-28,1
U071,U091,Engineering,2025-02-20,1
U071,U091,Engineering,2025-03-03,1
U071,U092,Engineering,2025-01-09,1
U071,U092,Engineering,2025-01-18,1
U071,U092,Engineering,2025-01-27,1
U071,U092,Engineering,2025-01-30,1
U071,U092,Engineering,2025-03-02,1
U071,U092,Engineering,2025-03-09,1
U071,U092,Engineering,2025-03-21,1
U071,U092,Engineering,2025-03-24,1
U071,U093,Engineering,2025-01-14,1
U071,U093,Engineering,2025-02-21,1
U071,U093,Engineering,2025-02-25,1
U071,U093,Engineering,2025-03-06,1
U071,U093,Engineering,2025-04-07,1
U071,U094,Engineering,2025-02-07,1
U071,U096,Engineering,2025-03-18,1
U071,U097,Engineering,2025-01-02,1
U071,U097,Engineering,2025-01-04,1
U071,U097,Engineering,2025-01-06,1
U071,U097,Engineering,2025-01-09,1
U071,U097,Engineering,2025-01-29,1
U071,U097,Engineering,2025-01-30,1
U071,U097,Engineering,2025-02-03,1
U071,U097,Engineering,2025-02-18,1
U071,U097,Engineering,2025-02-20,1
U071,U097,Engineering,2025-02-26,1
U071,U097,Engineering,2025-03-17,1
U071,U098,Engineering,2025-01-01,1
U071,U098,Engineering,2025-02-05,1
U071,U098,Engineering,2025-02-07,1
U071,U098,Engineering,2025-02-13,1
U071,U098,Engineering,2025-02-27,1
U071,U098,Engineering,2025-03-04,1
U071,U098,Engineering,2025-03-12,1
U071,U098,Engineering,2025-03-14,1
U071,U098,Engineering,2025-03-27,1
U072,U001,Engineering,2025-01-03,1
U072,U001,Engineering,2025-01-28,2
U072,U001,Engineering,2025-02-19,1
U072,U001,Engineering,2025-03-28,1
U072,U002,Engineering,2025-01-08,1
U072,U002,Engineering,2025-01-14,1
U072,U002,Engineering,2025-01-31,1
U072,U002,Engineering,2025-02-27,1
U072,U002,Engineering,2025-03-15,1
U072,U003,Engineering,2025-01-02,2
U072,U003,Engineering,2025-01-03,1
U072,U003,Engineering,2025-02-03,1
U072,U003,Engineering,2025-02-10,1
U072,U003,Engineering,2025-02-19,1
U072,U003,Engineering,2025-03-24,1
U072,U003,Engineering,2025-04-10,2
U072,U004,Engineering,2025-02-02,1
U072,U004,Engineering,2025-02-04,1
U072,U004,Engineering,2025-04-07,1
U072,U005,Engineering,2025-03-10,1
U072,U006,Engineering,2025-03-27,1
U072,U007,Engineering,2025-02-04,2
U072,U007,Engineering,2025-02-20,1
U072,U007,Engineering,2025-03-21,1
U072,U007,Engineering,2025-03-27,1
U072,U007,Engineering,2025-04-03,1
U072,U008,Engineering,2025-02-28,1
U072,U009,Engineering,2025-01-01,1
U072,U009,Engineering,2025-01-30,1
U072,U010,Engineering,2025-01-16,1
U072,U010,Engineering,2025-04-10,1
U072,U013,Engineering,2025-03-28,1
U072,U014,Engineering,2025-01-08,1
U072,U014,Engineering,2025-03-28,1
U072,U014,Engineering,2025-04-04,1
U072,U015,Engineering,2025-01-08,1
U072,U016,Engineering,2025-01-27,1
U072,U016,Engineering,2025-02-17,2
U072,U016,Engineering,2025-03-05,1
U072,U016,Engineering,2025-03-12,1
U072,U016,Engineering,2025-03-26,1
U072,U016,Engineering,2025-03-28,1
U072,U016,Engineering,2025-04-02,1
U072,U017,Engineering,2025-02-07,1
U072,U018,Engineering,2025-03-20,1
U072,U020,Engineering,2025-01-29,1
U072,U020,Engineering,2025-02-07,1
U072,U020,Engineering,2025-02-08,1
U072,U020,Engineering,2025-02-25,1
U072,U020,Engineering,2025-03-14,1
U072,U021,Engineering,2025-01-03,1
U072,U021,Engineering,2025-01-20,1
U072,U022,Engineering,2025-03-08,1
U072,U023,Engineering,2025-01-03,1
U072,U023,Engineering,2025-01-12,1
U072,U023,Engineering,2025-01-13,1
U072,U023,Engineering,2025-01-24,1
U072,U023,Engineering,2025-02-05,1
U072,U023,Engineering,2025-02-06,1
U072,U023,Engineering,2025-02-18,1
U072,U023,Engineering,2025-03-05,1
U072,U023,Engineering,2025-03-21,1
U072,U023,Engineering,2025-03-28,1
U072,U026,Engineering,2025-01-11,1
U072,U026,Engineering,2025-02-17,1
U072,U026,Engineering,2025-03-12,1
U072,U027,Engineering,2025-01-03,1
U072,U027,Engineering,2025-02-25,1
U072,U027,Engineering,2025-03-30,1
U072,U027,Engineering,2025-04-03,1
U072,U028,Engineering,2025-01-13,1
U072,U028,Engineering,2025-01-17,1
U072,U028,Engineering,2025-01-24,1
U072,U028,Engineering,2025-01-30,1
U072,U028,Engineering,2025-02-17,1
U072,U028,Engineering,2025-02-25,1
U072,U028,Engineering,2025-03-13,1
U072,U028,Engineering,2025-04-02,1
U072,U029,Engineering,2025-01-22,1
U072,U030,Engineering,2025-03-12,1
U072,U033,Engineering,2025-01-22,1
U072,U033,Engineering,2025-02-13,1
U072,U033,Engineering,2025-02-25,1
U072,U033,Engineering,2025-03-02,1
U072,U033,Engineering,2025-03-12,1
U072,U033,Engineering,2025-03-13,1
U072,U033,Engineering,2025-03-19,1
U072,U033,Engineering,2025-04-08,1
U072,U036,Engineering,2025-02-02,1
U072,U036,Engineering,2025-02-11,1
U072,U036,Engineering,2025-02-24,1
U072,U039,Engineering,2025-01-02,1
U072,U039,Engineering,2025-01-12,1
U072,U039,Engineering,2025-01-26,1
U072,U039,Engineering,2025-02-04,1
U072,U039,Engineering,2025-02-15,1
U072,U039,Engineering,2025-02-28,1
U072,U039,Engineering,2025-03-04,1
U072,U039,Engineering,2025-03-12,1
U072,U041,Engineering,2025-02-22,1
U072,U041,Engineering,2025-03-13,1
U072,U041,Engineering,2025-03-18,1
U072,U043,Engineering,2025-04-09,1
U072,U044,Engineering,2025-01-03,1
U072,U044,Engineering,2025-01-08,1
U072,U044,Engineering,2025-01-14,1
U072,U044,Engineering,2025-02-10,1
U072,U044,Engineering,2025-03-05,1
U072,U044,Engineering,2025-03-28,2
U072,U045,Engineering,2025-02-06,1
U072,U045,Engineering,2025-02-07,1
U072,U045,Engineering,2025-02-18,1
U072,U045,Engineering,2025-03-13,1
U072,U045,Engineering,2025-03-28,1
U072,U046,Engineering,2025-01-14,1
U072,U047,Engineering,2025-01-08,1
U072,U047,Engineering,2025-01-14,1
U072,U047,Engineering,2025-01-24,1
U072,U047,Engineering,2025-02-07,1
U072,U047,Engineering,2025-02-24,1
U072,U047,Engineering,2025-03-10,1
U072,U047,Engineering,2025-03-21,1
U072,U047,Engineering,2025-03-24,1
U072,U047,Engineering,2025-04-01,1
U072,U047,Engineering,2025-04-08,1
U072,U048,Engineering,2025-01-15,1
U072,U048,Engineering,2025-02-06,1
U072,U048,Engineering,2025-02-13,1
U072,U048,Engineering,2025-03-14,1
U072,U048,Engineering,2025-03-21,1
U072,U048,Engineering,2025-03-22,1
U072,U049,Engineering,2025-01-03,1
U072,U049,Engineering,2025-01-07,1
U072,U049,Engineering,2025-02-16,1
U072,U049,Engineering,2025-02-17,1
U072,U049,Engineering,2025-02-19,1
U072,U049,Engineering,2025-02-20,1
U072,U049,Engineering,2025-02-24,1
U072,U049,Engineering,2025-02-28,1
U072,U049,Engineering,2025-04-08,1
U072,U050,Engineering,2025-04-08,1
U072,U051,Engineering,2025-01-16,1
U072,U051,Engineering,2025-02-04,1
U072,U052,Engineering,2025-02-06,1
U072,U052,Engineering,2025-02-20,1
U072,U053,Engineering,2025-03-22,1
U072,U054,Engineering,2025-01-20,1
U072,U054,Engineering,2025-01-24,1
U072,U054,Engineering,2025-02-06,1
U072,U054,Engineering,2025-02-10,1
U072,U054,Engineering,2025-02-11,1
U072,U054,Engineering,2025-02-12,1
U072,U054,Engineering,2025-02-13,1
U072,U054,Engineering,2025-02-14,1
U072,U054,Engineering,2025-02-15,2
U072,U054,Engineering,2025-02-22,1
U072,U054,Engineering,2025-02-25,1
U072,U054,Engineering,2025-02-28,1
U072,U054,Engineering,2025-03-03,1
U072,U054,Engineering,2025-03-06,1
U072,U054,Engineering,2025-03-11,1
U072,U054,Engineering,2025-03-13,1
U072,U054,Engineering,2025-04-03,1
U072,U055,Engineering,2025-01-04,1
U072,U055,Engineering,2025-02-03,1
U072,U055,Engineering,2025-02-04,1
U072,U055,Engineering,2025-04-02,1
U072,U059,Engineering,2025-03-06,1
U072,U060,Engineering,2025-02-03,1
U072,U060,Engineering,2025-02-10,1
U072,U060,Engineering,2025-02-14,1
U072,U060,Engineering,2025-02-18,1
U072,U060,Engineering,2025-04-02,1
U072,U060,Engineering,2025-04-10,1
U072,U061,Engineering,2025-01-31,1
U072,U061,Engineering,2025-02-06,1
U072,U061,Engineering,2025-02-18,1
U072,U061,Engineering,2025-02-20,1
U072,U061,Engineering,2025-03-13,1
U072,U061,Engineering,2025-03-19,1
U072,U061,Engineering,2025-04-09,1
U072,U062,Engineering,2025-02-17,1
U072,U063,Engineering,2025-02-26,1
U072,U064,Engineering,2025-01-08,1
U072,U064,Engineering,2025-02-28,1
U072,U064,Engineering,2025-03-08,1
U072,U064,Engineering,2025-03-11,1
U072,U065,Engineering,2025-03-05,1
U072,U066,Engineering,2025-01-04,1
U072,U066,Engineering,2025-02-26,1
U072,U066,Engineering,2025-03-27,1
U072,U067,Engineering,2025-02-18,1
U072,U067,Engineering,2025-03-31,1
U072,U067,Engineering,2025-04-01,1
U072,U068,Engineering,2025-02-24,1
U072,U068,Engineering,2025-03-01,2
U072,U068,Engineering,2025-03-03,1
U072,U068,Engineering,2025-03-17,2
U072,U068,Engineering,2025-03-31,1
U072,U068,Engineering,2025-04-04,1
U072,U068,Engineering,2025-04-07,1
U072,U070,Engineering,2025-03-05,1
U072,U070,Engineering,2025-03-08,1
U072,U070,Engineering,2025-03-14,1
U072,U070,Engineering,2025-03-21,1
U072,U070,Engineering,2025-03-30,1
U072,U071,Engineering,2025-01-02,1
U072,U071,Engineering,2025-01-16,2
U072,U071,Engineering,2025-01-18,1
U072,U071,Engineering,2025-02-07,1
U072,U071,Engineering,2025-02-25,1
U072,U071,Engineering,2025-03-16,1
U072,U071,Engineering,2025-03-26,1
U072,U073,Engineering,2025-02-12,1
U072,U073,Engineering,2025-03-21,1
U072,U074,Engineering,2025-02-20,1
U072,U075,Engineering,2025-03-06,1
U072,U075,Engineering,2025-03-21,1
U072,U076,Engineering,2025-02-15,1
U072,U076,Engineering,2025-02-19,1
U072,U076,Engineering,2025-03-14,1
U072,U076,Engineering,2025-03-18,1
U072,U077,Engineering,2025-03-11,1
U072,U077,Engineering,2025-03-24,1
U072,U077,Engineering,2025-04-03,1
U072,U078,Engineering,2025-01-02,1
U072,U078,Engineering,2025-02-05,1
U072,U078,Engineering,2025-02-06,1
U072,U078,Engineering,2025-03-27,1
U072,U078,Engineering,2025-03-30,1
U072,U078,Engineering,2025-04-10,1
U072,U079,Engineering,2025-01-03,1
U072,U079,Engineering,2025-01-20,1
U072,U079,Engineering,2025-02-07,1
U072,U079,Engineering,2025-03-27,1
U072,U079,Engineering,2025-04-08,1
U072,U080,Engineering,2025-01-13,1
U072,U080,Engineering,2025-02-21,1
U072,U080,Engineering,2025-04-04,1
U072,U081,Engineering,2025-02-16,1
U072,U083,Engineering,2025-01-09,1
U072,U083,Engineering,2025-01-16,1
U072,U083,Engineering,2025-03-22,1
U072,U084,Engineering,2025-01-20,1
U072,U084,Engineering,2025-01-30,1
U072,U084,Engineering,2025-02-06,1
U072,U084,Engineering,2025-02-13,1
U072,U084,Engineering,2025-03-17,1
U072,U084,Engineering,2025-03-27,1
U072,U084,Engineering,2025-04-07,1
U072,U085,Engineering,2025-03-03,1
U072,U085,Engineering,2025-03-25,1
U072,U088,Engineering,2025-01-13,1
U072,U088,Engineering,2025-01-16,1
U072,U088,Engineering,2025-02-03,1
U072,U088,Engineering,2025-02-07,1
U072,U088,Engineering,2025-03-10,1
U072,U088,Engineering,2025-03-13,1
U072,U088,Engineering,2025-03-26,1
U072,U088,Engineering,2025-04-04,1
U072,U089,Engineering,2025-03-05,1
U072,U090,Engineering,2025-02-19,2
U072,U090,Engineering,2025-03-17,1
U072,U092,Engineering,2025-01-03,1
U072,U092,Engineering,2025-01-09,1
U072,U092,Engineering,2025-01-27,1
U072,U092,Engineering,2025-03-26,1
U072,U092,Engineering,2025-04-02,1
U072,U093,Engineering,2025-01-14,2
U072,U093,Engineering,2025-01-29,1
U072,U093,Engineering,2025-02-12,1
U072,U093,Engineering,2025-02-24,1
U072,U093,Engineering,2025-02-25,1
U072,U093,Engineering,2025-03-04,1
U072,U093,Engineering,2025-03-31,1
U072,U094,Engineering,2025-01-22,1
U072,U094,Engineering,2025-02-03,1
U072,U095,Engineering,2025-04-01,1
U072,U096,Engineering,2025-03-11,1
U072,U097,Engineering,2025-01-18,1
U072,U097,Engineering,2025-01-31,1
U072,U097,Engineering,2025-02-13,2
U072,U097,Engineering,2025-02-14,1
U072,U097,Engineering,2025-02-20,1
U072,U097,Engineering,2025-02-21,1
U072,U097,Engineering,2025-03-20,1
U072,U097,Engineering,2025-04-01,1
U072,U098,Engineering,2025-01-13,1
U072,U098,Engineering,2025-01-23,1
U072,U098,Engineering,2025-01-28,1
U072,U098,Engineering,2025-03-13,1
U072,U098,Engineering,2025-03-17,1
U072,U098,Engineering,2025-03-23,1
U072,U098,Engineering,2025-03-24,1
U072,U098,Engineering,2025-04-01,1
U073,U001,Marketing,2025-01-02,1
U073,U001,Marketing,2025-01-03,1
U073,U006,Marketing,2025-01-28,1
U073,U008,Marketing,2025-02-26,1
U073,U009,Marketing,2025-01-08,1
U073,U009,Marketing,2025-01-14,1
U073,U009,Marketing,2025-01-25,1
U073,U009,Marketing,2025-01-29,1
U073,U009,Marketing,2025-02-07,1
U073,U009,Marketing,2025-02-27,1
U073,U009,Marketing,2025-03-13,1
U073,U009,Marketing,2025-03-18,1
U073,U009,Marketing,2025-03-29,1
U073,U013,Marketing,2025-01-20,1
U073,U015,Marketing,2025-01-24,1
U073,U015,Marketing,2025-04-02,1
U073,U016,Marketing,2025-04-08,1
U073,U017,Marketing,2025-02-01,1
U073,U018,Marketing,2025-03-07,1
U073,U019,Marketing,2025-02-15,1
U073,U020,Marketing,2025-01-23,1
U073,U022,Marketing,2025-03-06,1
