user_id,department,date,emails_sent,docs_created,docs_shared,meetings_attended
U025,Marketing,2025-03-21,7,10,8,3
U026,Finance,2025-03-21,6,1,1,5
U027,Engineering,2025-03-21,5,9,5,3
U028,Engineering,2025-03-21,10,6,5,8
U029,Sales,2025-03-21,6,4,2,6
U030,Sales,2025-03-21,11,5,4,6
U031,Sales,2025-03-21,13,3,2,5
U032,HR,2025-03-21,6,4,1,3
U033,Engineering,2025-03-21,7,10,8,6
U034,Marketing,2025-03-21,5,4,2,3
U035,Finance,2025-03-21,9,6,1,4
U036,Engineering,2025-03-21,6,3,0,6
U037,Marketing,2025-03-21,5,1,0,6
U038,HR,2025-03-21,1,0,0,8
U039,Engineering,2025-03-21,5,4,4,5
U040,HR,2025-03-21,3,5,3,5
U041,Marketing,2025-03-21,9,5,2,5
U042,Marketing,2025-03-21,7,6,5,5
U043,HR,2025-03-21,8,2,1,1
U044,Engineering,2025-03-21,5,4,2,2
U045,Engineering,2025-03-21,7,9,7,6
U046,HR,2025-03-21,4,6,3,5
U047,Engineering,2025-03-21,7,2,1,4
U048,Engineering,2025-03-21,4,4,3,2
U049,Engineering,2025-03-21,6,5,3,8
U050,HR,2025-03-21,4,2,2,3
U051,Finance,2025-03-21,5,5,3,2
U052,HR,2025-03-21,5,7,5,6
U053,Marketing,2025-03-21,7,3,3,4
U054,Engineering,2025-03-21,3,9,7,4
U055,Engineering,2025-03-21,6,4,3,4
U056,Sales,2025-03-21,4,5,3,3
U057,Marketing,2025-03-21,10,7,5,5
U058,Marketing,2025-03-21,9,3,2,7
U059,Marketing,2025-03-21,8,3,1,6
U060,Engineering,2025-03-21,10,4,3,7
U061,Engineering,2025-03-21,9,5,5,4
U062,Marketing,2025-03-21,10,3,1,3
U063,Marketing,2025-03-21,10,5,3,7
U064,Engineering,2025-03-21,5,4,2,5
U065,Sales,2025-03-21,12,2,0,1
U066,Marketing,2025-03-21,8,4,2,2
U067,Engineering,2025-03-21,8,0,0,3
U068,Engineering,2025-03-21,7,2,1,4
U069,HR,2025-03-21,5,6,3,8
U070,Engineering,2025-03-21,5,4,4,4
U071,Engineering,2025-03-21,5,3,3,4
U072,Engineering,2025-03-21,7,8,7,7
U073,Marketing,2025-03-21,15,3,2,6
U074,Marketing,2025-03-21,6,4,4,4
U075,Sales,2025-03-21,14,4,0,6
U076,Engineering,2025-03-21,9,2,2,4
U077,Engineering,2025-03-21,4,5,1,8
U078,Engineering,2025-03-21,4,3,2,4
U079,Engineering,2025-03-21,5,6,4,7
U080,Sales,2025-03-21,13,2,1,2
U081,Sales,2025-03-21,13,4,3,7
U082,Sales,2025-03-21,6,4,2,3
U083,Marketing,2025-03-21,6,4,3,4
U084,Engineering,2025-03-21,4,6,5,2
U085,HR,2025-03-21,2,5,1,6
U086,Marketing,2025-03-21,10,4,4,1
U087,Sales,2025-03-21,17,1,0,6
U088,Engineering,2025-03-21,7,6,5,6
U089,Sales,2025-03-21,8,1,1,8
U090,Sales,2025-03-21,11,1,1,8
U091,Sales,2025-03-21,10,1,0,4
U092,Engineering,2025-03-21,8,2,2,4
U093,Engineering,2025-03-21,4,5,4,4
U094,Marketing,2025-03-21,7,4,3,4
U095,Finance,2025-03-21,8,2,2,2
U096,Sales,2025-03-21,12,4,2,2
U097,Engineering,2025-03-21,10,11,5,3
U098,Engineering,2025-03-21,4,2,2,5
U099,Sales,2025-03-21,12,1,0,7
U100,Finance,2025-03-21,8,5,3,7
U001,Engineering,2025-03-22,4,2,0,2
U002,Engineering,2025-03-22,1,0,0,2
U003,Engineering,2025-03-22,1,1,1,3
U004,Sales,2025-03-22,5,4,1,1
U005,Sales,2025-03-22,5,2,1,4
U006,Finance,2025-03-22,2,2,1,1
U007,Engineering,2025-03-22,3,1,1,1
U008,Sales,2025-03-22,5,0,0,2
U009,Marketing,2025-03-22,6,3,3,3
U010,Sales,2025-03-22,2,3,2,2
U011,HR,2025-03-22,2,0,0,1
U012,Finance,2025-03-22,5,3,2,1
U013,Sales,2025-03-22,2,1,1,1
U014,Sales,2025-03-22,3,4,1,0
U015,Sales,2025-03-22,3,1,0,1
U016,Engineering,2025-03-22,1,1,1,3
U017,HR,2025-03-22,2,1,0,2
U018,Sales,2025-03-22,3,1,0,3
U019,Sales,2025-03-22,8,1,0,0
U020,Engineering,2025-03-22,5,1,1,1
U021,Finance,2025-03-22,8,0,0,4
U022,Finance,2025-03-22,3,2,2,2
U023,Engineering,2025-03-22,3,3,3,3
U024,Finance,2025-03-22,2,2,2,3
U025,Marketing,2025-03-22,3,1,0,2
U026,Finance,2025-03-22,2,3,2,4
U027,Engineering,2025-03-22,2,4,2,2
U028,Engineering,2025-03-22,2,2,1,3
U029,Sales,2025-03-22,2,2,0,2
U030,Sales,2025-03-22,2,0,0,2
U031,Sales,2025-03-22,2,1,0,1
U032,HR,2025-03-22,1,2,2,2
U033,Engineering,2025-03-22,0,1,1,1
U034,Marketing,2025-03-22,6,0,0,2
U035,Finance,2025-03-22,3,1,0,4
U036,Engineering,2025-03-22,5,1,1,2
U037,Marketing,2025-03-22,5,6,4,2
U038,HR,2025-03-22,0,2,1,2
U039,Engineering,2025-03-22,2,4,1,0
U040,HR,2025-03-22,2,1,1,1
U041,Marketing,2025-03-22,0,1,0,1
U042,Marketing,2025-03-22,5,3,2,3
U043,HR,2025-03-22,4,1,0,2
U044,Engineering,2025-03-22,4,1,1,0
U045,Engineering,2025-03-22,2,1,0,0
U046,HR,2025-03-22,2,1,1,5
U047,Engineering,2025-03-22,4,5,5,1
U048,Engineering,2025-03-22,1,0,0,1
U049,Engineering,2025-03-22,0,1,0,1
U050,HR,2025-03-22,3,0,0,2
U051,Finance,2025-03-22,3,4,1,4
U052,HR,2025-03-22,1,2,0,0
U053,Marketing,2025-03-22,1,2,2,0
U054,Engineering,2025-03-22,0,3,2,1
U055,Engineering,2025-03-22,2,1,1,3
U056,Sales,2025-03-22,6,0,0,1
U057,Marketing,2025-03-22,2,1,0,3
U058,Marketing,2025-03-22,2,0,0,1
U059,Marketing,2025-03-22,7,0,0,1
U060,Engineering,2025-03-22,2,2,1,4
U061,Engineering,2025-03-22,1,2,1,3
U062,Marketing,2025-03-22,5,4,3,0
U063,Marketing,2025-03-22,3,2,0,3
U064,Engineering,2025-03-22,1,3,2,2
U065,Sales,2025-03-22,2,4,2,2
U066,Marketing,2025-03-22,2,1,1,3
U067,Engineering,2025-03-22,4,0,0,0
U068,Engineering,2025-03-22,2,1,1,1
U069,HR,2025-03-22,2,1,1,3
U070,Engineering,2025-03-22,1,1,0,0
U071,Engineering,2025-03-22,2,2,2,2
U072,Engineering,2025-03-22,3,4,3,1
U073,Marketing,2025-03-22,1,1,0,2
U074,Marketing,2025-03-22,5,2,2,1
U075,Sales,2025-03-22,4,0,0,0
U076,Engineering,2025-03-22,4,1,1,1
U077,Engineering,2025-03-22,3,2,0,4
U078,Engineering,2025-03-22,2,0,0,0
U079,Engineering,2025-03-22,4,1,0,1
U080,Sales,2025-03-22,7,0,0,2
U081,Sales,2025-03-22,3,1,1,3
U082,Sales,2025-03-22,3,0,0,3
U083,Marketing,2025-03-22,2,1,1,0
U084,Engineering,2025-03-22,1,1,1,0
U085,HR,2025-03-22,4,1,1,0
U086,Marketing,2025-03-22,5,0,0,2
U087,Sales,2025-03-22,9,2,1,4
U088,Engineering,2025-03-22,2,3,0,2
U089,Sales,2025-03-22,6,1,0,2
U090,Sales,2025-03-22,3,0,0,5
U091,Sales,2025-03-22,1,1,1,0
U092,Engineering,2025-03-22,1,0,0,1
U093,Engineering,2025-03-22,4,2,1,2
U094,Marketing,2025-03-22,3,1,1,1
U095,Finance,2025-03-22,5,0,0,3
U096,Sales,2025-03-22,1,1,0,6
U097,Engineering,2025-03-22,1,0,0,3
U098,Engineering,2025-03-22,1,2,1,5
U099,Sales,2025-03-22,1,0,0,2
U100,Finance,2025-03-22,3,2,0,1
U001,Engineering,2025-03-23,3,3,3,3
U002,Engineering,2025-03-23,1,1,0,2
U003,Engineering,2025-03-23,3,3,1,2
U004,Sales,2025-03-23,2,0,0,2
U005,Sales,2025-03-23,1,2,1,2
U006,Finance,2025-03-23,7,1,1,4
U007,Engineering,2025-03-23,2,4,4,0
U008,Sales,2025-03-23,3,0,0,2
U009,Marketing,2025-03-23,4,4,3,2
U010,Sales,2025-03-23,3,0,0,1
U011,HR,2025-03-23,1,3,1,3
U012,Finance,2025-03-23,3,0,0,4
U013,Sales,2025-03-23,3,2,0,3
U014,Sales,2025-03-23,3,1,0,3
U015,Sales,2025-03-23,2,2,1,4
U016,Engineering,2025-03-23,4,1,1,1
U017,HR,2025-03-23,3,0,0,3
U018,Sales,2025-03-23,2,0,0,3
U019,Sales,2025-03-23,4,2,1,4
U020,Engineering,2025-03-23,6,2,1,1
U021,Finance,2025-03-23,0,0,0,1
U022,Finance,2025-03-23,2,1,0,3
U023,Engineering,2025-03-23,3,2,1,1
U024,Finance,2025-03-23,3,1,1,2
U025,Marketing,2025-03-23,2,1,1,0
U026,Finance,2025-03-23,7,0,0,3
U027,Engineering,2025-03-23,0,1,1,0
U028,Engineering,2025-03-23,4,2,1,2
U029,Sales,2025-03-23,4,0,0,0
U030,Sales,2025-03-23,4,1,0,2
U031,Sales,2025-03-23,8,1,0,1
U032,HR,2025-03-23,2,0,0,3
U033,Engineering,2025-03-23,3,1,1,0
U034,Marketing,2025-03-23,2,2,0,2
U035,Finance,2025-03-23,0,2,2,2
U036,Engineering,2025-03-23,1,5,2,3
U037,Marketing,2025-03-23,0,3,1,1
U038,HR,2025-03-23,1,3,2,1
U039,Engineering,2025-03-23,1,1,0,3
U040,HR,2025-03-23,2,2,2,1
U041,Marketing,2025-03-23,4,3,1,0
U042,Marketing,2025-03-23,2,2,1,4
U043,HR,2025-03-23,2,1,1,0
U044,Engineering,2025-03-23,1,3,0,0
U045,Engineering,2025-03-23,2,1,1,2
U046,HR,2025-03-23,1,0,0,3
U047,Engineering,2025-03-23,1,0,0,0
U048,Engineering,2025-03-23,2,3,3,5
U049,Engineering,2025-03-23,3,1,1,2
U050,HR,2025-03-23,1,1,0,4
U051,Finance,2025-03-23,4,2,2,1
U052,HR,2025-03-23,1,1,1,3
U053,Marketing,2025-03-23,1,2,1,1
U054,Engineering,2025-03-23,2,3,2,2
U055,Engineering,2025-03-23,2,2,2,0
U056,Sales,2025-03-23,2,0,0,2
U057,Marketing,2025-03-23,3,1,1,1
U058,Marketing,2025-03-23,4,1,1,0
U059,Marketing,2025-03-23,4,1,1,1
U060,Engineering,2025-03-23,2,2,1,0
U061,Engineering,2025-03-23,2,2,2,2
U062,Marketing,2025-03-23,7,0,0,5
U063,Marketing,2025-03-23,4,2,1,1
U064,Engineering,2025-03-23,3,2,1,2
U065,Sales,2025-03-23,2,4,0,3
U066,Marketing,2025-03-23,3,1,0,2
U067,Engineering,2025-03-23,2,2,2,2
U068,Engineering,2025-03-23,1,0,0,1
U069,HR,2025-03-23,2,1,1,1
U070,Engineering,2025-03-23,4,2,2,0
U071,Engineering,2025-03-23,6,1,0,4
U072,Engineering,2025-03-23,3,1,1,2
U073,Marketing,2025-03-23,8,4,2,0
U074,Marketing,2025-03-23,4,2,1,4
U075,Sales,2025-03-23,4,1,1,1
U076,Engineering,2025-03-23,2,2,0,3
U077,Engineering,2025-03-23,1,1,1,1
U078,Engineering,2025-03-23,2,4,3,1
U079,Engineering,2025-03-23,0,2,2,2
U080,Sales,2025-03-23,4,3,1,3
U081,Sales,2025-03-23,2,1,1,0
U082,Sales,2025-03-23,7,1,0,6
U083,Marketing,2025-03-23,5,1,0,0
U084,Engineering,2025-03-23,3,3,0,1
U085,HR,2025-03-23,0,0,0,1
U086,Marketing,2025-03-23,2,0,0,2
U087,Sales,2025-03-23,2,0,0,3
U088,Engineering,2025-03-23,3,2,1,4
U089,Sales,2025-03-23,1,0,0,1
U090,Sales,2025-03-23,4,0,0,2
U091,Sales,2025-03-23,2,0,0,3
U092,Engineering,2025-03-23,1,5,3,1
U093,Engineering,2025-03-23,0,0,0,1
U094,Marketing,2025-03-23,7,4,3,2
U095,Finance,2025-03-23,7,2,2,4
U096,Sales,2025-03-23,6,0,0,3
U097,Engineering,2025-03-23,1,1,1,2
U098,Engineering,2025-03-23,2,1,1,0
U099,Sales,2025-03-23,5,0,0,1
U100,Finance,2025-03-23,2,1,1,2
U001,Engineering,2025-03-24,6,2,2,6
U002,Engineering,2025-03-24,6,10,7,1
U003,Engineering,2025-03-24,2,9,7,3
U004,Sales,2025-03-24,8,5,4,7
U005,Sales,2025-03-24,8,2,2,6
U006,Finance,2025-03-24,5,3,1,5
U007,Engineering,2025-03-24,10,3,3,7
U008,Sales,2025-03-24,14,6,2,9
U009,Marketing,2025-03-24,9,3,2,6
U010,Sales,2025-03-24,10,2,0,3
U011,HR,2025-03-24,6,2,0,3
U012,Finance,2025-03-24,7,4,4,6
U013,Sales,2025-03-24,13,1,0,5
U014,Sales,2025-03-24,10,2,0,6
U015,Sales,2025-03-24,9,5,3,12
U016,Engineering,2025-03-24,2,1,1,3
U017,HR,2025-03-24,6,4,3,7
U018,Sales,2025-03-24,8,2,0,9
U019,Sales,2025-03-24,7,2,0,5
U020,Engineering,2025-03-24,2,6,4,4
U021,Finance,2025-03-24,7,5,3,3
U022,Finance,2025-03-24,11,3,2,7
U023,Engineering,2025-03-24,9,3,2,7
U024,Finance,2025-03-24,5,4,2,4
U025,Marketing,2025-03-24,10,4,3,6
U026,Finance,2025-03-24,9,8,4,2
U027,Engineering,2025-03-24,5,2,1,2
U028,Engineering,2025-03-24,6,3,3,8
U029,Sales,2025-03-24,9,2,2,7
U030,Sales,2025-03-24,13,4,4,2
U031,Sales,2025-03-24,5,3,1,3
U032,HR,2025-03-24,2,4,2,3
U033,Engineering,2025-03-24,7,7,6,3
U034,Marketing,2025-03-24,8,3,2,2
U035,Finance,2025-03-24,4,4,1,2
U036,Engineering,2025-03-24,6,7,4,3
U037,Marketing,2025-03-24,6,5,3,4
U038,HR,2025-03-24,4,4,3,7
U039,Engineering,2025-03-24,4,4,2,3
U040,HR,2025-03-24,11,3,1,4
U041,Marketing,2025-03-24,7,4,3,11
U042,Marketing,2025-03-24,6,2,1,4
U043,HR,2025-03-24,7,4,3,4
U044,Engineering,2025-03-24,8,7,4,5
U045,Engineering,2025-03-24,5,4,1,7
U046,HR,2025-03-24,9,3,2,6
U047,Engineering,2025-03-24,7,4,3,4
U048,Engineering,2025-03-24,9,8,5,3
U049,Engineering,2025-03-24,7,6,5,4
U050,HR,2025-03-24,8,2,1,8
U051,Finance,2025-03-24,11,1,1,6
U052,HR,2025-03-24,6,2,2,6
U053,Marketing,2025-03-24,5,5,5,6
U054,Engineering,2025-03-24,4,4,4,2
U055,Engineering,2025-03-24,2,9,6,6
U056,Sales,2025-03-24,9,3,3,7
U057,Marketing,2025-03-24,7,4,2,4
U058,Marketing,2025-03-24,6,6,2,3
U059,Marketing,2025-03-24,10,3,3,2
U060,Engineering,2025-03-24,8,3,3,2
U061,Engineering,2025-03-24,4,6,4,5
U062,Marketing,2025-03-24,5,1,1,6
U063,Marketing,2025-03-24,11,5,3,6
U064,Engineering,2025-03-24,4,7,3,4
U065,Sales,2025-03-24,14,1,0,7
U066,Marketing,2025-03-24,12,3,3,3
U067,Engineering,2025-03-24,2,7,7,9
U068,Engineering,2025-03-24,4,5,4,5
U069,HR,2025-03-24,9,5,2,5
U070,Engineering,2025-03-24,3,3,1,4
U071,Engineering,2025-03-24,6,9,7,6
U072,Engineering,2025-03-24,7,8,4,4
U073,Marketing,2025-03-24,9,2,1,4
U074,Marketing,2025-03-24,4,2,2,3
U075,Sales,2025-03-24,9,2,1,5
U076,Engineering,2025-03-24,4,4,3,2
U077,Engineering,2025-03-24,7,8,7,3
U078,Engineering,2025-03-24,8,7,3,2
U079,Engineering,2025-03-24,6,4,2,2
U080,Sales,2025-03-24,11,3,2,3
U081,Sales,2025-03-24,8,4,1,5
U082,Sales,2025-03-24,15,4,3,7
U083,Marketing,2025-03-24,6,5,5,7
U084,Engineering,2025-03-24,6,5,4,2
U085,HR,2025-03-24,5,3,2,7
U086,Marketing,2025-03-24,13,5,2,2
U087,Sales,2025-03-24,12,3,2,2
U088,Engineering,2025-03-24,5,5,4,5
U089,Sales,2025-03-24,9,2,2,4
U090,Sales,2025-03-24,14,5,2,4
U091,Sales,2025-03-24,7,1,0,8
U092,Engineering,2025-03-24,4,8,4,3
U093,Engineering,2025-03-24,9,5,4,0
U094,Marketing,2025-03-24,6,3,0,5
U095,Finance,2025-03-24,9,6,3,5
U096,Sales,2025-03-24,6,4,2,5
U097,Engineering,2025-03-24,7,2,0,5
U098,Engineering,2025-03-24,6,4,4,4
U099,Sales,2025-03-24,9,2,0,7
U100,Finance,2025-03-24,8,1,1,7
U001,Engineering,2025-03-25,8,6,4,5
U002,Engineering,2025-03-25,8,9,8,3
U003,Engineering,2025-03-25,3,1,0,3
U004,Sales,2025-03-25,7,2,1,8
U005,Sales,2025-03-25,9,4,1,3
U006,Finance,2025-03-25,9,6,5,7
U007,Engineering,2025-03-25,7,7,6,4
U008,Sales,2025-03-25,9,1,1,9
U009,Marketing,2025-03-25,9,3,1,5
U010,Sales,2025-03-25,18,4,2,7
U011,HR,2025-03-25,3,5,5,6
U012,Finance,2025-03-25,8,1,1,5
U013,Sales,2025-03-25,12,1,0,1
U014,Sales,2025-03-25,12,1,0,6
U015,Sales,2025-03-25,8,3,3,3
U016,Engineering,2025-03-25,9,2,2,4
U017,HR,2025-03-25,2,3,3,1
U018,Sales,2025-03-25,13,3,2,5
U019,Sales,2025-03-25,9,2,2,6
U020,Engineering,2025-03-25,5,7,5,4
U021,Finance,2025-03-25,10,2,0,4
U022,Finance,2025-03-25,14,7,5,5
U023,Engineering,2025-03-25,7,3,2,6
U024,Finance,2025-03-25,7,3,2,3
U025,Marketing,2025-03-25,9,2,1,4
U026,Finance,2025-03-25,10,3,0,1
U027,Engineering,2025-03-25,6,4,3,2
U028,Engineering,2025-03-25,3,5,4,3
U029,Sales,2025-03-25,5,2,1,5
U030,Sales,2025-03-25,14,1,0,7
U031,Sales,2025-03-25,9,4,3,8
U032,HR,2025-03-25,5,1,1,0
U033,Engineering,2025-03-25,2,4,2,4
U034,Marketing,2025-03-25,8,4,2,6
U035,Finance,2025-03-25,7,8,7,2
U036,Engineering,2025-03-25,7,4,2,7
U037,Marketing,2025-03-25,6,3,3,4
U038,HR,2025-03-25,6,6,4,7
U039,Engineering,2025-03-25,8,7,6,0
U040,HR,2025-03-25,5,5,2,5
U041,Marketing,2025-03-25,11,1,1,4
U042,Marketing,2025-03-25,6,8,5,5
U043,HR,2025-03-25,4,3,2,7
U044,Engineering,2025-03-25,7,3,2,10
U045,Engineering,2025-03-25,10,2,2,5
U046,HR,2025-03-25,6,4,3,7
U047,Engineering,2025-03-25,7,7,4,8
U048,Engineering,2025-03-25,4,6,6,9
U049,Engineering,2025-03-25,8,4,4,4
U050,HR,2025-03-25,1,4,3,9
U051,Finance,2025-03-25,10,3,2,4
U052,HR,2025-03-25,3,4,2,3
U053,Marketing,2025-03-25,12,5,5,2
U054,Engineering,2025-03-25,10,6,4,4
U055,Engineering,2025-03-25,7,3,3,7
U056,Sales,2025-03-25,10,0,0,6
U057,Marketing,2025-03-25,10,2,0,3
U058,Marketing,2025-03-25,18,4,3,4
U059,Marketing,2025-03-25,3,7,5,3
U060,Engineering,2025-03-25,7,11,8,4
U061,Engineering,2025-03-25,5,4,3,4
U062,Marketing,2025-03-25,12,3,3,1
U063,Marketing,2025-03-25,5,3,2,4
U064,Engineering,2025-03-25,7,3,1,4
U065,Sales,2025-03-25,9,2,2,3
U066,Marketing,2025-03-25,5,1,1,9
U067,Engineering,2025-03-25,8,7,3,2
U068,Engineering,2025-03-25,8,4,3,4
U069,HR,2025-03-25,9,5,2,6
U070,Engineering,2025-03-25,4,7,6,5
U071,Engineering,2025-03-25,8,6,4,3
U072,Engineering,2025-03-25,5,2,1,2
U073,Marketing,2025-03-25,3,1,1,4
U074,Marketing,2025-03-25,8,6,4,6
U075,Sales,2025-03-25,13,3,1,7
U076,Engineering,2025-03-25,3,4,3,5
U077,Engineering,2025-03-25,2,6,6,2
U078,Engineering,2025-03-25,4,3,2,5
U079,Engineering,2025-03-25,3,6,3,1
U080,Sales,2025-03-25,12,3,2,3
U081,Sales,2025-03-25,4,5,2,5
U082,Sales,2025-03-25,13,7,4,5
U083,Marketing,2025-03-25,5,3,1,5
U084,Engineering,2025-03-25,9,5,4,0
U085,HR,2025-03-25,6,3,2,7
U086,Marketing,2025-03-25,6,5,4,1
U087,Sales,2025-03-25,13,2,2,2
U088,Engineering,2025-03-25,3,5,5,5
U089,Sales,2025-03-25,11,3,2,7
U090,Sales,2025-03-25,13,6,2,7
U091,Sales,2025-03-25,5,3,2,8
U092,Engineering,2025-03-25,2,4,3,3
U093,Engineering,2025-03-25,6,4,3,8
U094,Marketing,2025-03-25,5,4,2,7
U095,Finance,2025-03-25,6,3,1,7
U096,Sales,2025-03-25,9,1,1,4
U097,Engineering,2025-03-25,4,3,2,6
U098,Engineering,2025-03-25,7,1,1,3
U099,Sales,2025-03-25,13,1,0,3
U100,Finance,2025-03-25,5,2,2,6
U001,Engineering,2025-03-26,2,4,3,5
U002,Engineering,2025-03-26,5,8,8,3
U003,Engineering,2025-03-26,5,6,1,6
U004,Sales,2025-03-26,13,4,4,4
U005,Sales,2025-03-26,7,6,4,4
U006,Finance,2025-03-26,10,8,4,3
U007,Engineering,2025-03-26,5,1,0,4
U008,Sales,2025-03-26,16,1,0,7
U009,Marketing,2025-03-26,11,6,5,4
U010,Sales,2025-03-26,5,2,1,5
U011,HR,2025-03-26,4,0,0,6
U012,Finance,2025-03-26,11,4,2,5
U013,Sales,2025-03-26,9,4,3,5
U014,Sales,2025-03-26,11,2,2,7
U015,Sales,2025-03-26,13,0,0,3
U016,Engineering,2025-03-26,4,6,4,3
U017,HR,2025-03-26,8,1,0,11
U018,Sales,2025-03-26,12,4,1,5
U019,Sales,2025-03-26,10,1,1,11
U020,Engineering,2025-03-26,3,9,7,4
U021,Finance,2025-03-26,3,3,2,3
U022,Finance,2025-03-26,9,6,2,6
U023,Engineering,2025-03-26,6,8,5,5
U024,Finance,2025-03-26,7,5,5,5
U025,Marketing,2025-03-26,10,4,4,4
U026,Finance,2025-03-26,5,2,2,5
U027,Engineering,2025-03-26,3,7,4,3
U028,Engineering,2025-03-26,4,4,3,3
U029,Sales,2025-03-26,13,4,3,9
U030,Sales,2025-03-26,5,4,2,8
U031,Sales,2025-03-26,12,3,1,5
U032,HR,2025-03-26,4,3,1,7
U033,Engineering,2025-03-26,4,7,3,5
U034,Marketing,2025-03-26,12,5,4,3
U035,Finance,2025-03-26,5,7,4,5
U036,Engineering,2025-03-26,5,4,3,4
U037,Marketing,2025-03-26,5,9,8,7
U038,HR,2025-03-26,7,1,0,10
U039,Engineering,2025-03-26,5,2,2,4
U040,HR,2025-03-26,7,5,3,6
U041,Marketing,2025-03-26,9,4,4,4
U042,Marketing,2025-03-26,10,4,4,6
U043,HR,2025-03-26,5,3,3,3
U044,Engineering,2025-03-26,3,1,1,4
U045,Engineering,2025-03-26,3,4,3,3
U046,HR,2025-03-26,7,1,1,7
U047,Engineering,2025-03-26,3,4,2,13
U048,Engineering,2025-03-26,3,8,6,6
U049,Engineering,2025-03-26,5,4,3,6
U050,HR,2025-03-26,4,4,1,6
U051,Finance,2025-03-26,7,6,3,4
U052,HR,2025-03-26,3,4,3,7
U053,Marketing,2025-03-26,6,5,3,5
U054,Engineering,2025-03-26,4,5,4,2
U055,Engineering,2025-03-26,8,2,2,3
U056,Sales,2025-03-26,14,3,3,8
U057,Marketing,2025-03-26,8,4,4,9
U058,Marketing,2025-03-26,5,3,0,7
U059,Marketing,2025-03-26,11,5,3,8
U060,Engineering,2025-03-26,7,7,4,7
U061,Engineering,2025-03-26,7,4,0,7
U062,Marketing,2025-03-26,12,4,4,5
U063,Marketing,2025-03-26,7,4,2,3
U064,Engineering,2025-03-26,4,8,6,3
U065,Sales,2025-03-26,12,2,1,6
U066,Marketing,2025-03-26,11,5,5,6
U067,Engineering,2025-03-26,5,5,2,6
U068,Engineering,2025-03-26,6,2,1,3
U069,HR,2025-03-26,2,1,1,8
U070,Engineering,2025-03-26,6,4,4,5
U071,Engineering,2025-03-26,7,8,5,3
U072,Engineering,2025-03-26,6,6,4,4
U073,Marketing,2025-03-26,9,2,1,4
U074,Marketing,2025-03-26,10,6,1,2
U075,Sales,2025-03-26,14,6,2,10
U076,Engineering,2025-03-26,8,3,2,4
U077,Engineering,2025-03-26,2,5,5,4
U078,Engineering,2025-03-26,3,8,6,2
U079,Engineering,2025-03-26,5,5,2,2
U080,Sales,2025-03-26,12,4,0,8
U081,Sales,2025-03-26,11,1,1,4
U082,Sales,2025-03-26,13,3,1,10
U083,Marketing,2025-03-26,6,2,2,1
U084,Engineering,2025-03-26,3,4,2,1
U085,HR,2025-03-26,1,3,0,3
U086,Marketing,2025-03-26,10,2,1,6
U087,Sales,2025-03-26,16,5,0,6
U088,Engineering,2025-03-26,10,5,1,4
U089,Sales,2025-03-26,14,4,4,8
U090,Sales,2025-03-26,6,3,1,4
U091,Sales,2025-03-26,10,2,2,6
U092,Engineering,2025-03-26,8,8,7,6
U093,Engineering,2025-03-26,6,7,4,9
U094,Marketing,2025-03-26,12,3,0,4
U095,Finance,2025-03-26,7,3,1,6
U096,Sales,2025-03-26,9,4,3,9
U097,Engineering,2025-03-26,6,5,1,1
U098,Engineering,2025-03-26,13,9,7,6
U099,Sales,2025-03-26,11,1,1,5
U100,Finance,2025-03-26,8,2,1,8
U001,Engineering,2025-03-27,4,5,4,4
U002,Engineering,2025-03-27,4,6,6,3
U003,Engineering,2025-03-27,3,4,3,4
U004,Sales,2025-03-27,14,1,1,5
U005,Sales,2025-03-27,7,1,1,4
U006,Finance,2025-03-27,8,0,0,5
U007,Engineering,2025-03-27,8,1,0,5
U008,Sales,2025-03-27,9,2,0,5
U009,Marketing,2025-03-27,8,2,2,2
U010,Sales,2025-03-27,10,3,2,6
U011,HR,2025-03-27,1,4,2,7
U012,Finance,2025-03-27,5,3,2,8
U013,Sales,2025-03-27,6,3,0,9
U014,Sales,2025-03-27,10,4,1,2
U015,Sales,2025-03-27,9,2,0,9
U016,Engineering,2025-03-27,4,6,6,3
U017,HR,2025-03-27,3,3,2,6
U018,Sales,2025-03-27,14,5,4,6
U019,Sales,2025-03-27,14,4,2,8
U020,Engineering,2025-03-27,5,4,3,4
U021,Finance,2025-03-27,7,5,3,5
U022,Finance,2025-03-27,6,4,2,5
U023,Engineering,2025-03-27,7,5,4,3
U024,Finance,2025-03-27,10,5,3,5
U025,Marketing,2025-03-27,6,2,2,7
U026,Finance,2025-03-27,4,5,5,3
U027,Engineering,2025-03-27,7,6,5,6
U028,Engineering,2025-03-27,8,9,7,4
U029,Sales,2025-03-27,11,1,0,7
U030,Sales,2025-03-27,8,6,3,5
U031,Sales,2025-03-27,8,2,0,9
U032,HR,2025-03-27,5,3,1,3
U033,Engineering,2025-03-27,3,6,4,5
U034,Marketing,2025-03-27,6,2,1,8
U035,Finance,2025-03-27,7,3,2,8
U036,Engineering,2025-03-27,1,6,2,6
U037,Marketing,2025-03-27,3,6,4,2
U038,HR,2025-03-27,9,3,1,2
U039,Engineering,2025-03-27,6,2,2,3
U040,HR,2025-03-27,2,4,3,7
U041,Marketing,2025-03-27,7,4,3,2
U042,Marketing,2025-03-27,7,2,0,8
U043,HR,2025-03-27,7,1,0,4
U044,Engineering,2025-03-27,8,7,3,3
U045,Engineering,2025-03-27,3,4,2,7
U046,HR,2025-03-27,3,5,3,4
