user_id,department,date,meetings_attended,total_meeting_minutes,avg_participants
U071,Engineering,2025-03-23,4,144,5
U072,Engineering,2025-03-23,2,70,8
U073,Marketing,2025-03-23,0,38,7
U074,Marketing,2025-03-23,4,144,7
U075,Sales,2025-03-23,1,45,6
U076,Engineering,2025-03-23,3,54,5
U077,Engineering,2025-03-23,1,29,6
U078,Engineering,2025-03-23,1,32,5
U079,Engineering,2025-03-23,2,80,6
U080,Sales,2025-03-23,3,129,6
U081,Sales,2025-03-23,0,37,8
U082,Sales,2025-03-23,6,108,8
U083,Marketing,2025-03-23,0,28,6
U084,Engineering,2025-03-23,1,33,7
U085,HR,2025-03-23,1,45,8
U086,Marketing,2025-03-23,2,10,7
U087,Sales,2025-03-23,3,90,6
U088,Engineering,2025-03-23,4,92,6
U089,Sales,2025-03-23,1,29,8
U090,Sales,2025-03-23,2,50,6
U091,Sales,2025-03-23,3,72,6
U092,Engineering,2025-03-23,1,39,6
U093,Engineering,2025-03-23,1,16,5
U094,Marketing,2025-03-23,2,44,6
U095,Finance,2025-03-23,4,100,6
U096,Sales,2025-03-23,3,102,8
U097,Engineering,2025-03-23,2,70,9
U098,Engineering,2025-03-23,0,43,7
U099,Sales,2025-03-23,1,28,10
U100,Finance,2025-03-23,2,14,6
U001,Engineering,2025-03-24,6,36,6
U002,Engineering,2025-03-24,1,26,5
U003,Engineering,2025-03-24,3,84,7
U004,Sales,2025-03-24,7,224,8
U005,Sales,2025-03-24,6,282,6
U006,Finance,2025-03-24,5,95,6
U007,Engineering,2025-03-24,7,35,6
U008,Sales,2025-03-24,9,270,8
U009,Marketing,2025-03-24,6,150,11
U010,Sales,2025-03-24,3,48,8
U011,HR,2025-03-24,3,114,6
U012,Finance,2025-03-24,6,210,8
U013,Sales,2025-03-24,5,150,6
U014,Sales,2025-03-24,6,192,8
U015,Sales,2025-03-24,12,540,6
U016,Engineering,2025-03-24,3,66,12
U017,HR,2025-03-24,7,140,8
U018,Sales,2025-03-24,9,216,8
U019,Sales,2025-03-24,5,90,8
U020,Engineering,2025-03-24,4,140,5
U021,Finance,2025-03-24,3,153,8
U022,Finance,2025-03-24,7,147,6
U023,Engineering,2025-03-24,7,273,5
U024,Finance,2025-03-24,4,60,4
U025,Marketing,2025-03-24,6,216,7
U026,Finance,2025-03-24,2,64,6
U027,Engineering,2025-03-24,2,58,6
U028,Engineering,2025-03-24,8,200,6
U029,Sales,2025-03-24,7,77,8
U030,Sales,2025-03-24,2,10,8
U031,Sales,2025-03-24,3,69,8
U032,HR,2025-03-24,3,120,6
U033,Engineering,2025-03-24,3,66,5
U034,Marketing,2025-03-24,2,42,7
U035,Finance,2025-03-24,2,90,6
U036,Engineering,2025-03-24,3,99,8
U037,Marketing,2025-03-24,4,160,8
U038,HR,2025-03-24,7,245,6
U039,Engineering,2025-03-24,3,114,5
U040,HR,2025-03-24,4,56,8
U041,Marketing,2025-03-24,11,308,7
U042,Marketing,2025-03-24,4,68,7
U043,HR,2025-03-24,4,108,8
U044,Engineering,2025-03-24,5,100,5
U045,Engineering,2025-03-24,7,280,8
U046,HR,2025-03-24,6,144,6
U047,Engineering,2025-03-24,4,132,6
U048,Engineering,2025-03-24,3,111,7
U049,Engineering,2025-03-24,4,152,5
U050,HR,2025-03-24,8,240,6
U051,Finance,2025-03-24,6,120,8
U052,HR,2025-03-24,6,144,8
U053,Marketing,2025-03-24,6,228,7
U054,Engineering,2025-03-24,2,64,5
U055,Engineering,2025-03-24,6,102,5
U056,Sales,2025-03-24,7,210,10
U057,Marketing,2025-03-24,4,112,6
U058,Marketing,2025-03-24,3,39,8
U059,Marketing,2025-03-24,2,70,5
U060,Engineering,2025-03-24,2,68,4
U061,Engineering,2025-03-24,5,165,7
U062,Marketing,2025-03-24,6,36,5
U063,Marketing,2025-03-24,6,300,7
U064,Engineering,2025-03-24,4,128,4
U065,Sales,2025-03-24,7,217,8
U066,Marketing,2025-03-24,3,117,9
U067,Engineering,2025-03-24,9,414,7
U068,Engineering,2025-03-24,5,180,7
U069,HR,2025-03-24,5,165,6
U070,Engineering,2025-03-24,4,152,4
U071,Engineering,2025-03-24,6,102,8
U072,Engineering,2025-03-24,4,188,5
U073,Marketing,2025-03-24,4,100,8
U074,Marketing,2025-03-24,3,66,6
U075,Sales,2025-03-24,5,155,8
U076,Engineering,2025-03-24,2,62,5
U077,Engineering,2025-03-24,3,81,4
U078,Engineering,2025-03-24,2,38,6
U079,Engineering,2025-03-24,2,78,6
U080,Sales,2025-03-24,3,123,6
U081,Sales,2025-03-24,5,90,8
U082,Sales,2025-03-24,7,112,6
U083,Marketing,2025-03-24,7,168,10
U084,Engineering,2025-03-24,2,64,5
U085,HR,2025-03-24,7,98,4
U086,Marketing,2025-03-24,2,54,6
U087,Sales,2025-03-24,2,60,6
U088,Engineering,2025-03-24,5,210,6
U089,Sales,2025-03-24,4,100,8
U090,Sales,2025-03-24,4,156,8
U091,Sales,2025-03-24,8,280,8
U092,Engineering,2025-03-24,3,57,8
U093,Engineering,2025-03-24,0,44,4
U094,Marketing,2025-03-24,5,95,7
U095,Finance,2025-03-24,5,190,8
U096,Sales,2025-03-24,5,100,8
U097,Engineering,2025-03-24,5,200,5
U098,Engineering,2025-03-24,4,88,7
U099,Sales,2025-03-24,7,392,8
U100,Finance,2025-03-24,7,196,6
U001,Engineering,2025-03-25,5,220,8
U002,Engineering,2025-03-25,3,120,6
U003,Engineering,2025-03-25,3,69,5
U004,Sales,2025-03-25,8,264,8
U005,Sales,2025-03-25,3,129,8
U006,Finance,2025-03-25,7,287,8
U007,Engineering,2025-03-25,4,44,6
U008,Sales,2025-03-25,9,243,8
U009,Marketing,2025-03-25,5,200,8
U010,Sales,2025-03-25,7,245,10
U011,HR,2025-03-25,6,162,6
U012,Finance,2025-03-25,5,160,6
U013,Sales,2025-03-25,1,49,6
U014,Sales,2025-03-25,6,114,6
U015,Sales,2025-03-25,3,24,8
U016,Engineering,2025-03-25,4,124,8
U017,HR,2025-03-25,1,13,6
U018,Sales,2025-03-25,5,165,6
U019,Sales,2025-03-25,6,180,6
U020,Engineering,2025-03-25,4,196,4
U021,Finance,2025-03-25,4,148,6
U022,Finance,2025-03-25,5,195,6
U023,Engineering,2025-03-25,6,150,6
U024,Finance,2025-03-25,3,105,6
U025,Marketing,2025-03-25,4,152,7
U026,Finance,2025-03-25,1,20,6
U027,Engineering,2025-03-25,2,48,7
U028,Engineering,2025-03-25,3,78,7
U029,Sales,2025-03-25,5,70,8
U030,Sales,2025-03-25,7,35,8
U031,Sales,2025-03-25,8,88,8
U032,HR,2025-03-25,0,32,6
U033,Engineering,2025-03-25,4,116,6
U034,Marketing,2025-03-25,6,102,9
U035,Finance,2025-03-25,2,68,6
U036,Engineering,2025-03-25,7,154,7
U037,Marketing,2025-03-25,4,68,10
U038,HR,2025-03-25,7,287,4
U039,Engineering,2025-03-25,0,28,5
U040,HR,2025-03-25,5,80,6
U041,Marketing,2025-03-25,4,96,8
U042,Marketing,2025-03-25,5,165,8
U043,HR,2025-03-25,7,231,10
U044,Engineering,2025-03-25,10,460,5
U045,Engineering,2025-03-25,5,185,4
U046,HR,2025-03-25,7,224,6
U047,Engineering,2025-03-25,8,208,5
U048,Engineering,2025-03-25,9,360,5
U049,Engineering,2025-03-25,4,84,4
U050,HR,2025-03-25,9,297,6
U051,Finance,2025-03-25,4,136,4
U052,HR,2025-03-25,3,63,6
U053,Marketing,2025-03-25,2,48,6
U054,Engineering,2025-03-25,4,120,7
U055,Engineering,2025-03-25,7,308,8
U056,Sales,2025-03-25,6,258,10
U057,Marketing,2025-03-25,3,117,7
U058,Marketing,2025-03-25,4,172,9
U059,Marketing,2025-03-25,3,30,7
U060,Engineering,2025-03-25,4,156,5
U061,Engineering,2025-03-25,4,40,5
U062,Marketing,2025-03-25,1,36,6
U063,Marketing,2025-03-25,4,96,5
U064,Engineering,2025-03-25,4,60,6
U065,Sales,2025-03-25,3,57,8
U066,Marketing,2025-03-25,9,324,7
U067,Engineering,2025-03-25,2,50,5
U068,Engineering,2025-03-25,4,88,9
U069,HR,2025-03-25,6,348,6
U070,Engineering,2025-03-25,5,125,4
U071,Engineering,2025-03-25,3,69,6
U072,Engineering,2025-03-25,2,50,7
U073,Marketing,2025-03-25,4,80,9
U074,Marketing,2025-03-25,6,168,7
U075,Sales,2025-03-25,7,231,12
U076,Engineering,2025-03-25,5,190,6
U077,Engineering,2025-03-25,2,74,5
U078,Engineering,2025-03-25,5,165,7
U079,Engineering,2025-03-25,1,31,7
U080,Sales,2025-03-25,3,99,6
U081,Sales,2025-03-25,5,205,12
U082,Sales,2025-03-25,5,130,6
U083,Marketing,2025-03-25,5,95,7
U084,Engineering,2025-03-25,0,56,7
U085,HR,2025-03-25,7,217,4
U086,Marketing,2025-03-25,1,27,7
U087,Sales,2025-03-25,2,44,6
U088,Engineering,2025-03-25,5,95,8
U089,Sales,2025-03-25,7,259,6
U090,Sales,2025-03-25,7,280,8
U091,Sales,2025-03-25,8,192,10
U092,Engineering,2025-03-25,3,75,6
U093,Engineering,2025-03-25,8,216,4
U094,Marketing,2025-03-25,7,189,8
U095,Finance,2025-03-25,7,147,8
U096,Sales,2025-03-25,4,104,6
U097,Engineering,2025-03-25,6,252,5
U098,Engineering,2025-03-25,3,102,5
U099,Sales,2025-03-25,3,66,6
U100,Finance,2025-03-25,6,246,4
U001,Engineering,2025-03-26,5,155,5
U002,Engineering,2025-03-26,3,72,6
U003,Engineering,2025-03-26,6,138,5
U004,Sales,2025-03-26,4,96,6
U005,Sales,2025-03-26,4,100,8
U006,Finance,2025-03-26,3,99,10
U007,Engineering,2025-03-26,4,84,6
U008,Sales,2025-03-26,7,140,10
U009,Marketing,2025-03-26,4,176,10
U010,Sales,2025-03-26,5,70,8
U011,HR,2025-03-26,6,108,6
U012,Finance,2025-03-26,5,135,6
U013,Sales,2025-03-26,5,85,8
U014,Sales,2025-03-26,7,210,8
U015,Sales,2025-03-26,3,150,8
U016,Engineering,2025-03-26,3,84,4
U017,HR,2025-03-26,11,275,6
U018,Sales,2025-03-26,5,65,8
U019,Sales,2025-03-26,11,407,10
U020,Engineering,2025-03-26,4,136,4
U021,Finance,2025-03-26,3,117,8
U022,Finance,2025-03-26,6,162,6
U023,Engineering,2025-03-26,5,95,6
U024,Finance,2025-03-26,5,220,6
U025,Marketing,2025-03-26,4,80,8
U026,Finance,2025-03-26,5,85,6
U027,Engineering,2025-03-26,3,84,5
U028,Engineering,2025-03-26,3,138,5
U029,Sales,2025-03-26,9,45,8
U030,Sales,2025-03-26,8,280,8
U031,Sales,2025-03-26,5,140,6
U032,HR,2025-03-26,7,224,8
U033,Engineering,2025-03-26,5,155,4
U034,Marketing,2025-03-26,3,96,8
U035,Finance,2025-03-26,5,270,8
U036,Engineering,2025-03-26,4,112,5
U037,Marketing,2025-03-26,7,259,7
U038,HR,2025-03-26,10,270,8
U039,Engineering,2025-03-26,4,120,4
U040,HR,2025-03-26,6,168,6
U041,Marketing,2025-03-26,4,80,7
U042,Marketing,2025-03-26,6,282,6
U043,HR,2025-03-26,3,81,8
U044,Engineering,2025-03-26,4,156,5
U045,Engineering,2025-03-26,3,42,7
U046,HR,2025-03-26,7,203,6
U047,Engineering,2025-03-26,13,351,4
U048,Engineering,2025-03-26,6,180,6
U049,Engineering,2025-03-26,6,228,6
U050,HR,2025-03-26,6,120,6
U051,Finance,2025-03-26,4,144,6
U052,HR,2025-03-26,7,161,6
U053,Marketing,2025-03-26,5,140,6
U054,Engineering,2025-03-26,2,88,7
U055,Engineering,2025-03-26,3,39,4
U056,Sales,2025-03-26,8,184,6
U057,Marketing,2025-03-26,9,153,7
U058,Marketing,2025-03-26,7,42,8
U059,Marketing,2025-03-26,8,192,9
U060,Engineering,2025-03-26,7,119,6
U061,Engineering,2025-03-26,7,252,6
U062,Marketing,2025-03-26,5,90,5
U063,Marketing,2025-03-26,3,84,7
U064,Engineering,2025-03-26,3,72,7
U065,Sales,2025-03-26,6,180,6
U066,Marketing,2025-03-26,6,162,5
U067,Engineering,2025-03-26,6,132,5
U068,Engineering,2025-03-26,3,117,6
U069,HR,2025-03-26,8,360,6
U070,Engineering,2025-03-26,5,160,4
U071,Engineering,2025-03-26,3,60,6
U072,Engineering,2025-03-26,4,176,7
U073,Marketing,2025-03-26,4,120,6
U074,Marketing,2025-03-26,2,78,11
U075,Sales,2025-03-26,10,230,8
U076,Engineering,2025-03-26,4,168,6
U077,Engineering,2025-03-26,4,176,4
U078,Engineering,2025-03-26,2,50,4
U079,Engineering,2025-03-26,2,92,7
U080,Sales,2025-03-26,8,168,8
U081,Sales,2025-03-26,4,136,6
U082,Sales,2025-03-26,10,430,8
U083,Marketing,2025-03-26,1,34,7
U084,Engineering,2025-03-26,1,38,6
U085,HR,2025-03-26,3,81,4
U086,Marketing,2025-03-26,6,258,7
U087,Sales,2025-03-26,6,120,8
U088,Engineering,2025-03-26,4,120,7
U089,Sales,2025-03-26,8,144,10
U090,Sales,2025-03-26,4,156,6
U091,Sales,2025-03-26,6,102,8
U092,Engineering,2025-03-26,6,258,8
U093,Engineering,2025-03-26,9,180,4
U094,Marketing,2025-03-26,4,92,10
U095,Finance,2025-03-26,6,204,6
U096,Sales,2025-03-26,9,360,8
U097,Engineering,2025-03-26,1,37,7
U098,Engineering,2025-03-26,6,72,6
U099,Sales,2025-03-26,5,185,8
U100,Finance,2025-03-26,8,240,10
U001,Engineering,2025-03-27,4,152,5
U002,Engineering,2025-03-27,3,57,5
U003,Engineering,2025-03-27,4,156,6
U004,Sales,2025-03-27,5,180,8
U005,Sales,2025-03-27,4,128,8
U006,Finance,2025-03-27,5,265,8
U007,Engineering,2025-03-27,5,85,10
U008,Sales,2025-03-27,5,125,8
U009,Marketing,2025-03-27,2,64,9
U010,Sales,2025-03-27,6,150,6
U011,HR,2025-03-27,7,252,10
U012,Finance,2025-03-27,8,304,8
U013,Sales,2025-03-27,9,405,8
U014,Sales,2025-03-27,2,40,8
U015,Sales,2025-03-27,9,324,6
U016,Engineering,2025-03-27,3,27,6
U017,HR,2025-03-27,6,210,10
U018,Sales,2025-03-27,6,192,8
U019,Sales,2025-03-27,8,136,8
U020,Engineering,2025-03-27,4,144,5
U021,Finance,2025-03-27,5,100,6
U022,Finance,2025-03-27,5,60,6
U023,Engineering,2025-03-27,3,81,5
U024,Finance,2025-03-27,5,180,8
U025,Marketing,2025-03-27,7,259,7
U026,Finance,2025-03-27,3,105,6
U027,Engineering,2025-03-27,6,174,4
U028,Engineering,2025-03-27,4,128,10
U029,Sales,2025-03-27,7,336,8
U030,Sales,2025-03-27,5,200,6
U031,Sales,2025-03-27,9,225,6
U032,HR,2025-03-27,3,126,4
U033,Engineering,2025-03-27,5,165,8
U034,Marketing,2025-03-27,8,208,8
U035,Finance,2025-03-27,8,328,8
U036,Engineering,2025-03-27,6,150,4
U037,Marketing,2025-03-27,2,36,8
U038,HR,2025-03-27,2,80,10
U039,Engineering,2025-03-27,3,135,6
U040,HR,2025-03-27,7,252,8
U041,Marketing,2025-03-27,2,36,6
U042,Marketing,2025-03-27,8,280,7
U043,HR,2025-03-27,4,84,6
U044,Engineering,2025-03-27,3,87,7
U045,Engineering,2025-03-27,7,210,5
U046,HR,2025-03-27,4,144,6
U047,Engineering,2025-03-27,3,117,5
U048,Engineering,2025-03-27,2,54,6
U049,Engineering,2025-03-27,2,50,6
U050,HR,2025-03-27,7,238,6
U051,Finance,2025-03-27,10,430,6
U052,HR,2025-03-27,4,124,6
U053,Marketing,2025-03-27,3,78,6
U054,Engineering,2025-03-27,4,88,5
U055,Engineering,2025-03-27,5,205,6
U056,Sales,2025-03-27,6,60,10
U057,Marketing,2025-03-27,3,90,7
U058,Marketing,2025-03-27,6,156,7
U059,Marketing,2025-03-27,6,186,10
U060,Engineering,2025-03-27,3,87,11
U061,Engineering,2025-03-27,3,48,4
U062,Marketing,2025-03-27,6,138,7
U063,Marketing,2025-03-27,8,328,5
U064,Engineering,2025-03-27,5,135,7
U065,Sales,2025-03-27,5,110,10
U066,Marketing,2025-03-27,3,45,7
U067,Engineering,2025-03-27,2,106,5
U068,Engineering,2025-03-27,3,108,7
U069,HR,2025-03-27,2,48,6
U070,Engineering,2025-03-27,2,62,7
U071,Engineering,2025-03-27,8,320,7
U072,Engineering,2025-03-27,3,54,8
U073,Marketing,2025-03-27,6,162,6
U074,Marketing,2025-03-27,6,222,7
U075,Sales,2025-03-27,5,140,6
U076,Engineering,2025-03-27,3,69,8
U077,Engineering,2025-03-27,8,224,6
U078,Engineering,2025-03-27,2,64,5
U079,Engineering,2025-03-27,4,80,7
U080,Sales,2025-03-27,6,174,8
U081,Sales,2025-03-27,7,252,6
U082,Sales,2025-03-27,7,252,8
U083,Marketing,2025-03-27,6,96,6
U084,Engineering,2025-03-27,5,205,7
U085,HR,2025-03-27,2,74,8
U086,Marketing,2025-03-27,7,210,6
U087,Sales,2025-03-27,6,180,8
U088,Engineering,2025-03-27,7,126,6
U089,Sales,2025-03-27,2,26,6
U090,Sales,2025-03-27,4,172,8
U091,Sales,2025-03-27,6,126,6
U092,Engineering,2025-03-27,2,40,5
U093,Engineering,2025-03-27,4,84,4
U094,Marketing,2025-03-27,5,40,6
U095,Finance,2025-03-27,2,46,6
U096,Sales,2025-03-27,10,310,8
U097,Engineering,2025-03-27,3,81,7
U098,Engineering,2025-03-27,3,51,8
U099,Sales,2025-03-27,8,232,8
U100,Finance,2025-03-27,13,312,6
U001,Engineering,2025-03-28,3,90,7
U002,Engineering,2025-03-28,1,22,6
U003,Engineering,2025-03-28,5,160,6
U004,Sales,2025-03-28,4,172,8
U005,Sales,2025-03-28,8,224,6
U006,Finance,2025-03-28,4,96,6
U007,Engineering,2025-03-28,1,33,7
U008,Sales,2025-03-28,8,296,6
U009,Marketing,2025-03-28,5,125,8
U010,Sales,2025-03-28,4,84,6
U011,HR,2025-03-28,6,198,4
U012,Finance,2025-03-28,7,224,8
U013,Sales,2025-03-28,3,30,8
U014,Sales,2025-03-28,9,342,6
U015,Sales,2025-03-28,7,238,8
U016,Engineering,2025-03-28,5,115,6
U017,HR,2025-03-28,4,144,6
U018,Sales,2025-03-28,11,495,10
U019,Sales,2025-03-28,3,93,6
U020,Engineering,2025-03-28,1,28,8
U021,Finance,2025-03-28,5,240,6
U022,Finance,2025-03-28,8,272,8
U023,Engineering,2025-03-28,4,32,5
U024,Finance,2025-03-28,4,80,4
U025,Marketing,2025-03-28,4,128,12
U026,Finance,2025-03-28,1,29,6
U027,Engineering,2025-03-28,7,175,5
U028,Engineering,2025-03-28,4,72,5
U029,Sales,2025-03-28,6,174,6
U030,Sales,2025-03-28,4,116,6
U031,Sales,2025-03-28,6,180,6
U032,HR,2025-03-28,3,90,8
U033,Engineering,2025-03-28,3,84,8
U034,Marketing,2025-03-28,6,162,8
U035,Finance,2025-03-28,7,280,6
U036,Engineering,2025-03-28,1,29,7
U037,Marketing,2025-03-28,4,72,5
U038,HR,2025-03-28,4,104,6
U039,Engineering,2025-03-28,4,40,7
U040,HR,2025-03-28,4,104,4
U041,Marketing,2025-03-28,6,246,9
U042,Marketing,2025-03-28,1,40,5
U043,HR,2025-03-28,3,129,8
U044,Engineering,2025-03-28,4,164,4
U045,Engineering,2025-03-28,3,84,5
U046,HR,2025-03-28,4,108,4
U047,Engineering,2025-03-28,2,88,6
U048,Engineering,2025-03-28,3,72,7
U049,Engineering,2025-03-28,5,145,4
U050,HR,2025-03-28,6,210,8
U051,Finance,2025-03-28,8,160,8
U052,HR,2025-03-28,5,105,8
U053,Marketing,2025-03-28,5,125,8
U054,Engineering,2025-03-28,6,132,4
U055,Engineering,2025-03-28,6,90,7
U056,Sales,2025-03-28,3,132,8
U057,Marketing,2025-03-28,5,135,10
U058,Marketing,2025-03-28,4,156,8
U059,Marketing,2025-03-28,5,115,7
U060,Engineering,2025-03-28,2,84,8
U061,Engineering,2025-03-28,5,160,5
U062,Marketing,2025-03-28,4,108,9
U063,Marketing,2025-03-28,5,155,9
U064,Engineering,2025-03-28,1,26,4
U065,Sales,2025-03-28,7,287,10
U066,Marketing,2025-03-28,0,42,5
U067,Engineering,2025-03-28,2,68,5
U068,Engineering,2025-03-28,0,31,4
U069,HR,2025-03-28,7,252,4
U070,Engineering,2025-03-28,3,81,7
U071,Engineering,2025-03-28,3,93,6
U072,Engineering,2025-03-28,3,111,7
U073,Marketing,2025-03-28,3,57,6
U074,Marketing,2025-03-28,2,66,7
U075,Sales,2025-03-28,7,238,8
U076,Engineering,2025-03-28,5,175,8
U077,Engineering,2025-03-28,3,99,9
U078,Engineering,2025-03-28,2,64,6
U079,Engineering,2025-03-28,4,56,5
U080,Sales,2025-03-28,4,148,8
U081,Sales,2025-03-28,6,270,6
U082,Sales,2025-03-28,3,66,8
U083,Marketing,2025-03-28,3,63,6
U084,Engineering,2025-03-28,3,108,4
U085,HR,2025-03-28,5,135,6
U086,Marketing,2025-03-28,1,13,8
U087,Sales,2025-03-28,5,180,8
U088,Engineering,2025-03-28,3,42,6
U089,Sales,2025-03-28,8,224,6
U090,Sales,2025-03-28,6,204,6
U091,Sales,2025-03-28,5,130,8
U092,Engineering,2025-03-28,5,205,5
U093,Engineering,2025-03-28,7,70,6
U094,Marketing,2025-03-28,1,30,5
U095,Finance,2025-03-28,5,145,4
U096,Sales,2025-03-28,4,48,8
U097,Engineering,2025-03-28,3,51,4
U098,Engineering,2025-03-28,2,58,5
U099,Sales,2025-03-28,6,174,8
U100,Finance,2025-03-28,8,144,6
U001,Engineering,2025-03-29,3,93,8
U002,Engineering,2025-03-29,2,70,6
U003,Engineering,2025-03-29,3,99,4
U004,Sales,2025-03-29,2,70,6
U005,Sales,2025-03-29,2,62,10
U006,Finance,2025-03-29,3,123,6
U007,Engineering,2025-03-29,2,34,6
U008,Sales,2025-03-29,2,40,8
U009,Marketing,2025-03-29,3,66,7
U010,Sales,2025-03-29,2,64,8
U011,HR,2025-03-29,0,39,6
U012,Finance,2025-03-29,1,23,6
U013,Sales,2025-03-29,2,74,6
U014,Sales,2025-03-29,0,37,10
U015,Sales,2025-03-29,1,29,6
U016,Engineering,2025-03-29,1,27,5
U017,HR,2025-03-29,0,39,10
U018,Sales,2025-03-29,1,41,6
U019,Sales,2025-03-29,3,108,10
U020,Engineering,2025-03-29,1,25,5
U021,Finance,2025-03-29,3,129,6
U022,Finance,2025-03-29,1,25,6
U023,Engineering,2025-03-29,5,155,4
U024,Finance,2025-03-29,2,54,10
U025,Marketing,2025-03-29,5,205,7
U026,Finance,2025-03-29,0,23,6
U027,Engineering,2025-03-29,2,106,7
U028,Engineering,2025-03-29,1,52,6
U029,Sales,2025-03-29,2,68,6
U030,Sales,2025-03-29,1,33,6
U031,Sales,2025-03-29,1,50,6
U032,HR,2025-03-29,5,140,6
U033,Engineering,2025-03-29,1,26,6
U034,Marketing,2025-03-29,0,25,6
U035,Finance,2025-03-29,1,37,8
U036,Engineering,2025-03-29,1,28,6
U037,Marketing,2025-03-29,0,38,7
U038,HR,2025-03-29,5,115,6
U039,Engineering,2025-03-29,0,24,5
U040,HR,2025-03-29,4,44,6
U041,Marketing,2025-03-29,3,78,8
U042,Marketing,2025-03-29,4,144,8
U043,HR,2025-03-29,2,42,6
U044,Engineering,2025-03-29,2,78,9
U045,Engineering,2025-03-29,2,68,5
U046,HR,2025-03-29,3,60,6
U047,Engineering,2025-03-29,3,84,5
U048,Engineering,2025-03-29,0,39,6
U049,Engineering,2025-03-29,1,25,6
U050,HR,2025-03-29,2,64,10
U051,Finance,2025-03-29,2,68,6
U052,HR,2025-03-29,3,102,8
U053,Marketing,2025-03-29,2,78,6
U054,Engineering,2025-03-29,2,64,4
U055,Engineering,2025-03-29,0,15,6
U056,Sales,2025-03-29,5,185,8
U057,Marketing,2025-03-29,1,25,8
U058,Marketing,2025-03-29,2,50,9
U059,Marketing,2025-03-29,3,126,6
U060,Engineering,2025-03-29,2,56,8
U061,Engineering,2025-03-29,1,26,5
U062,Marketing,2025-03-29,0,33,6
U063,Marketing,2025-03-29,2,44,6
U064,Engineering,2025-03-29,1,36,7
U065,Sales,2025-03-29,2,50,8
U066,Marketing,2025-03-29,3,84,6
U067,Engineering,2025-03-29,3,120,6
U068,Engineering,2025-03-29,1,37,6
U069,HR,2025-03-29,6,162,4
U070,Engineering,2025-03-29,0,34,5
U071,Engineering,2025-03-29,1,24,5
U072,Engineering,2025-03-29,2,68,7
U073,Marketing,2025-03-29,2,80,7
U074,Marketing,2025-03-29,1,43,6
U075,Sales,2025-03-29,1,36,6
U076,Engineering,2025-03-29,0,39,8
U077,Engineering,2025-03-29,6,210,7
U078,Engineering,2025-03-29,2,68,7
U079,Engineering,2025-03-29,1,28,5
U080,Sales,2025-03-29,4,128,8
U081,Sales,2025-03-29,3,63,6
U082,Sales,2025-03-29,2,88,10
U083,Marketing,2025-03-29,2,76,7
U084,Engineering,2025-03-29,3,126,4
U085,HR,2025-03-29,3,105,6
U086,Marketing,2025-03-29,3,48,5
U087,Sales,2025-03-29,4,132,6
U088,Engineering,2025-03-29,0,38,5
U089,Sales,2025-03-29,0,28,8
U090,Sales,2025-03-29,7,238,10
U091,Sales,2025-03-29,3,66,6
U092,Engineering,2025-03-29,1,31,8
U093,Engineering,2025-03-29,4,40,5
U094,Marketing,2025-03-29,0,44,6
U095,Finance,2025-03-29,3,114,4
U096,Sales,2025-03-29,1,34,6
U097,Engineering,2025-03-29,1,34,8
U098,Engineering,2025-03-29,1,36,8
U099,Sales,2025-03-29,2,82,8
U100,Finance,2025-03-29,3,87,8
U001,Engineering,2025-03-30,1,26,5
U002,Engineering,2025-03-30,0,49,6
U003,Engineering,2025-03-30,3,123,5
U004,Sales,2025-03-30,1,33,8
U005,Sales,2025-03-30,2,66,6
U006,Finance,2025-03-30,2,42,10
U007,Engineering,2025-03-30,1,53,6
U008,Sales,2025-03-30,1,28,10
U009,Marketing,2025-03-30,2,62,7
U010,Sales,2025-03-30,1,29,8
U011,HR,2025-03-30,1,27,8
U012,Finance,2025-03-30,5,130,6
U013,Sales,2025-03-30,2,58,8
U014,Sales,2025-03-30,1,19,8
U015,Sales,2025-03-30,3,126,10
U016,Engineering,2025-03-30,3,126,5
U017,HR,2025-03-30,5,165,8
U018,Sales,2025-03-30,4,136,8
U019,Sales,2025-03-30,5,150,8
U020,Engineering,2025-03-30,2,74,8
U021,Finance,2025-03-30,2,58,8
U022,Finance,2025-03-30,0,43,6
U023,Engineering,2025-03-30,3,69,6
U024,Finance,2025-03-30,3,126,6
U025,Marketing,2025-03-30,3,45,5
U026,Finance,2025-03-30,2,114,6
U027,Engineering,2025-03-30,3,96,4
U028,Engineering,2025-03-30,1,31,7
U029,Sales,2025-03-30,4,84,8
U030,Sales,2025-03-30,2,84,6
U031,Sales,2025-03-30,0,28,8
U032,HR,2025-03-30,4,72,6
U033,Engineering,2025-03-30,0,33,5
U034,Marketing,2025-03-30,1,18,7
U035,Finance,2025-03-30,0,22,6
U036,Engineering,2025-03-30,1,34,4
U037,Marketing,2025-03-30,3,90,6
U038,HR,2025-03-30,2,58,8
U039,Engineering,2025-03-30,1,22,6
U040,HR,2025-03-30,1,32,12
U041,Marketing,2025-03-30,2,60,7
U042,Marketing,2025-03-30,0,32,8
U043,HR,2025-03-30,2,38,8
U044,Engineering,2025-03-30,1,34,5
U045,Engineering,2025-03-30,2,54,5
U046,HR,2025-03-30,1,12,6
U047,Engineering,2025-03-30,4,140,7
U048,Engineering,2025-03-30,1,30,7
U049,Engineering,2025-03-30,1,28,6
U050,HR,2025-03-30,0,35,6
U051,Finance,2025-03-30,0,29,6
U052,HR,2025-03-30,1,27,8
U053,Marketing,2025-03-30,2,78,9
