user_id,department,date,emails_sent,emails_received,avg_response_time_min,threads_initiated
U091,Sales,2025-03-15,2,14,11.7,2
U092,Engineering,2025-03-15,2,9,28.4,0
U093,Engineering,2025-03-15,4,9,67.4,2
U094,Marketing,2025-03-15,3,12,17.0,1
U095,Finance,2025-03-15,4,14,17.5,1
U096,Sales,2025-03-15,5,19,18.0,1
U097,Engineering,2025-03-15,3,11,45.3,2
U098,Engineering,2025-03-15,3,10,16.2,2
U099,Sales,2025-03-15,1,7,33.1,1
U100,Finance,2025-03-15,4,13,52.9,3
U001,Engineering,2025-03-16,3,14,28.2,3
U002,Engineering,2025-03-16,2,12,17.1,2
U003,Engineering,2025-03-16,3,6,24.3,1
U004,Sales,2025-03-16,2,14,17.1,0
U005,Sales,2025-03-16,5,16,17.4,1
U006,Finance,2025-03-16,1,12,36.4,0
U007,Engineering,2025-03-16,1,8,12.5,1
U008,Sales,2025-03-16,2,14,20.4,2
U009,Marketing,2025-03-16,5,11,29.3,2
U010,Sales,2025-03-16,5,17,27.1,2
U011,HR,2025-03-16,0,8,17.5,0
U012,Finance,2025-03-16,3,13,39.4,1
U013,Sales,2025-03-16,4,13,13.7,2
U014,Sales,2025-03-16,3,14,14.6,1
U015,Sales,2025-03-16,1,14,8.6,0
U016,Engineering,2025-03-16,1,14,29.8,2
U017,HR,2025-03-16,2,10,33.9,0
U018,Sales,2025-03-16,5,26,29.5,2
U019,Sales,2025-03-16,2,11,15.3,0
U020,Engineering,2025-03-16,1,12,42.9,2
U021,Finance,2025-03-16,3,15,83.0,2
U022,Finance,2025-03-16,4,12,16.1,1
U023,Engineering,2025-03-16,3,7,18.8,1
U024,Finance,2025-03-16,2,13,33.5,2
U025,Marketing,2025-03-16,2,11,29.2,2
U026,Finance,2025-03-16,1,11,27.9,0
U027,Engineering,2025-03-16,3,10,19.9,2
U028,Engineering,2025-03-16,2,7,15.4,0
U029,Sales,2025-03-16,5,18,11.7,1
U030,Sales,2025-03-16,3,11,24.3,1
U031,Sales,2025-03-16,1,12,27.9,0
U032,HR,2025-03-16,1,10,14.6,0
U033,Engineering,2025-03-16,3,6,21.1,1
U034,Marketing,2025-03-16,2,10,6.5,2
U035,Finance,2025-03-16,1,13,35.9,0
U036,Engineering,2025-03-16,2,10,31.8,0
U037,Marketing,2025-03-16,4,9,12.7,1
U038,HR,2025-03-16,1,7,28.2,2
U039,Engineering,2025-03-16,1,8,18.4,0
U040,HR,2025-03-16,1,6,53.0,0
U041,Marketing,2025-03-16,2,14,16.9,2
U042,Marketing,2025-03-16,4,9,17.5,2
U043,HR,2025-03-16,0,6,90.1,2
U044,Engineering,2025-03-16,5,11,44.8,3
U045,Engineering,2025-03-16,1,9,53.7,0
U046,HR,2025-03-16,5,9,26.5,2
U047,Engineering,2025-03-16,2,9,16.6,0
U048,Engineering,2025-03-16,2,10,25.0,0
U049,Engineering,2025-03-16,1,6,39.8,1
U050,HR,2025-03-16,3,9,26.9,2
U051,Finance,2025-03-16,2,12,14.3,2
U052,HR,2025-03-16,2,6,30.2,4
U053,Marketing,2025-03-16,1,17,41.7,0
U054,Engineering,2025-03-16,2,11,27.8,2
U055,Engineering,2025-03-16,4,10,17.7,1
U056,Sales,2025-03-16,5,21,12.1,2
U057,Marketing,2025-03-16,5,17,27.2,2
U058,Marketing,2025-03-16,2,9,31.5,0
U059,Marketing,2025-03-16,4,14,9.9,3
U060,Engineering,2025-03-16,2,10,30.4,2
U061,Engineering,2025-03-16,5,11,15.6,3
U062,Marketing,2025-03-16,4,7,33.9,3
U063,Marketing,2025-03-16,4,13,38.1,4
U064,Engineering,2025-03-16,1,8,32.5,0
U065,Sales,2025-03-16,4,20,21.9,4
U066,Marketing,2025-03-16,2,15,16.2,0
U067,Engineering,2025-03-16,7,12,31.2,4
U068,Engineering,2025-03-16,3,9,30.7,2
U069,HR,2025-03-16,2,5,26.4,2
U070,Engineering,2025-03-16,3,10,51.5,2
U071,Engineering,2025-03-16,3,9,14.7,2
U072,Engineering,2025-03-16,0,14,26.4,0
U073,Marketing,2025-03-16,2,13,12.1,2
U074,Marketing,2025-03-16,3,17,59.2,1
U075,Sales,2025-03-16,6,25,25.7,2
U076,Engineering,2025-03-16,4,16,16.3,1
U077,Engineering,2025-03-16,1,6,23.9,2
U078,Engineering,2025-03-16,2,9,39.4,0
U079,Engineering,2025-03-16,1,10,17.2,2
U080,Sales,2025-03-16,4,15,20.1,2
U081,Sales,2025-03-16,3,16,40.8,2
U082,Sales,2025-03-16,5,22,26.1,1
U083,Marketing,2025-03-16,2,15,18.9,2
U084,Engineering,2025-03-16,3,9,48.4,1
U085,HR,2025-03-16,1,12,24.5,0
U086,Marketing,2025-03-16,2,17,41.6,0
U087,Sales,2025-03-16,3,10,19.8,2
U088,Engineering,2025-03-16,3,7,23.3,1
U089,Sales,2025-03-16,4,25,16.6,1
U090,Sales,2025-03-16,6,16,10.7,2
U091,Sales,2025-03-16,5,16,8.9,2
U092,Engineering,2025-03-16,2,8,51.2,0
U093,Engineering,2025-03-16,5,15,17.2,4
U094,Marketing,2025-03-16,3,13,28.7,3
U095,Finance,2025-03-16,0,12,53.6,3
U096,Sales,2025-03-16,6,17,13.7,2
U097,Engineering,2025-03-16,2,10,27.9,2
U098,Engineering,2025-03-16,3,12,78.7,1
U099,Sales,2025-03-16,4,12,44.1,1
U100,Finance,2025-03-16,3,9,32.7,1
U001,Engineering,2025-03-17,8,14,20.9,6
U002,Engineering,2025-03-17,6,16,29.2,2
U003,Engineering,2025-03-17,6,12,46.9,2
U004,Sales,2025-03-17,9,15,35.6,5
U005,Sales,2025-03-17,6,16,20.9,4
U006,Finance,2025-03-17,4,11,9.0,1
U007,Engineering,2025-03-17,7,13,20.7,2
U008,Sales,2025-03-17,14,25,23.6,4
U009,Marketing,2025-03-17,9,13,32.2,3
U010,Sales,2025-03-17,11,18,5.4,3
U011,HR,2025-03-17,6,16,13.9,4
U012,Finance,2025-03-17,5,12,13.9,1
U013,Sales,2025-03-17,7,13,14.8,3
U014,Sales,2025-03-17,11,16,26.8,3
U015,Sales,2025-03-17,14,16,24.4,4
U016,Engineering,2025-03-17,4,13,52.7,4
U017,HR,2025-03-17,6,9,10.3,2
U018,Sales,2025-03-17,13,23,30.6,3
U019,Sales,2025-03-17,8,11,31.0,3
U020,Engineering,2025-03-17,3,7,39.9,1
U021,Finance,2025-03-17,7,8,57.8,3
U022,Finance,2025-03-17,6,20,15.8,4
U023,Engineering,2025-03-17,8,13,32.1,2
U024,Finance,2025-03-17,7,16,25.3,3
U025,Marketing,2025-03-17,7,15,41.2,4
U026,Finance,2025-03-17,7,15,11.8,2
U027,Engineering,2025-03-17,5,13,21.2,3
U028,Engineering,2025-03-17,4,17,42.1,3
U029,Sales,2025-03-17,13,14,28.9,4
U030,Sales,2025-03-17,8,11,21.7,2
U031,Sales,2025-03-17,4,13,9.4,1
U032,HR,2025-03-17,4,12,10.3,3
U033,Engineering,2025-03-17,12,14,17.2,4
U034,Marketing,2025-03-17,5,12,14.5,2
U035,Finance,2025-03-17,5,12,17.6,1
U036,Engineering,2025-03-17,4,6,25.7,2
U037,Marketing,2025-03-17,9,14,16.9,3
U038,HR,2025-03-17,4,8,31.6,1
U039,Engineering,2025-03-17,6,13,32.6,2
U040,HR,2025-03-17,7,12,35.7,3
U041,Marketing,2025-03-17,12,20,16.2,4
U042,Marketing,2025-03-17,14,15,25.2,4
U043,HR,2025-03-17,4,9,15.6,1
U044,Engineering,2025-03-17,8,18,11.1,4
U045,Engineering,2025-03-17,1,9,46.1,0
U046,HR,2025-03-17,5,12,53.8,1
U047,Engineering,2025-03-17,7,9,59.4,2
U048,Engineering,2025-03-17,6,14,18.6,2
U049,Engineering,2025-03-17,13,12,16.5,3
U050,HR,2025-03-17,3,7,13.7,2
U051,Finance,2025-03-17,5,9,57.8,4
U052,HR,2025-03-17,8,8,11.2,2
U053,Marketing,2025-03-17,7,13,33.1,4
U054,Engineering,2025-03-17,4,11,65.1,4
U055,Engineering,2025-03-17,5,10,23.0,1
U056,Sales,2025-03-17,8,18,20.6,4
U057,Marketing,2025-03-17,7,12,13.5,2
U058,Marketing,2025-03-17,10,14,42.5,2
U059,Marketing,2025-03-17,12,20,9.6,3
U060,Engineering,2025-03-17,4,12,47.4,2
U061,Engineering,2025-03-17,5,17,13.6,3
U062,Marketing,2025-03-17,10,16,18.7,4
U063,Marketing,2025-03-17,7,14,22.9,4
U064,Engineering,2025-03-17,4,9,24.9,4
U065,Sales,2025-03-17,3,13,14.9,2
U066,Marketing,2025-03-17,7,11,20.2,3
U067,Engineering,2025-03-17,9,14,42.1,2
U068,Engineering,2025-03-17,10,16,36.9,4
U069,HR,2025-03-17,6,12,10.4,4
U070,Engineering,2025-03-17,4,15,25.0,2
U071,Engineering,2025-03-17,9,13,28.1,4
U072,Engineering,2025-03-17,5,6,16.2,2
U073,Marketing,2025-03-17,10,13,13.2,4
U074,Marketing,2025-03-17,8,10,46.0,5
U075,Sales,2025-03-17,12,11,23.4,4
U076,Engineering,2025-03-17,2,10,45.9,0
U077,Engineering,2025-03-17,5,11,20.8,3
U078,Engineering,2025-03-17,7,12,37.4,2
U079,Engineering,2025-03-17,3,5,18.3,2
U080,Sales,2025-03-17,10,18,13.8,4
U081,Sales,2025-03-17,8,13,35.3,3
U082,Sales,2025-03-17,8,11,30.8,2
U083,Marketing,2025-03-17,5,12,9.6,4
U084,Engineering,2025-03-17,5,9,38.0,1
U085,HR,2025-03-17,5,14,7.9,3
U086,Marketing,2025-03-17,5,18,15.9,3
U087,Sales,2025-03-17,9,19,12.2,3
U088,Engineering,2025-03-17,6,15,14.2,4
U089,Sales,2025-03-17,8,19,14.9,2
U090,Sales,2025-03-17,11,21,30.0,3
U091,Sales,2025-03-17,9,26,18.3,2
U092,Engineering,2025-03-17,5,9,20.4,3
U093,Engineering,2025-03-17,2,15,38.8,2
U094,Marketing,2025-03-17,10,14,36.9,4
U095,Finance,2025-03-17,2,16,11.2,4
U096,Sales,2025-03-17,13,22,12.3,3
U097,Engineering,2025-03-17,2,5,22.6,2
U098,Engineering,2025-03-17,2,7,23.1,2
U099,Sales,2025-03-17,20,14,14.5,5
U100,Finance,2025-03-17,4,13,31.6,1
U001,Engineering,2025-03-18,6,10,15.8,4
U002,Engineering,2025-03-18,9,10,58.1,3
U003,Engineering,2025-03-18,1,12,42.3,1
U004,Sales,2025-03-18,13,28,16.6,3
U005,Sales,2025-03-18,14,21,17.9,4
U006,Finance,2025-03-18,10,12,38.5,4
U007,Engineering,2025-03-18,3,14,43.4,1
U008,Sales,2025-03-18,14,21,12.8,4
U009,Marketing,2025-03-18,8,13,29.0,4
U010,Sales,2025-03-18,10,11,38.2,4
U011,HR,2025-03-18,7,10,26.5,5
U012,Finance,2025-03-18,11,19,9.8,4
U013,Sales,2025-03-18,16,13,7.1,6
U014,Sales,2025-03-18,18,17,21.2,6
U015,Sales,2025-03-18,9,19,31.4,4
U016,Engineering,2025-03-18,5,12,20.7,2
U017,HR,2025-03-18,11,8,43.4,4
U018,Sales,2025-03-18,6,14,15.3,2
U019,Sales,2025-03-18,7,12,5.3,2
U020,Engineering,2025-03-18,10,13,33.1,6
U021,Finance,2025-03-18,5,9,22.4,1
U022,Finance,2025-03-18,5,11,28.6,3
U023,Engineering,2025-03-18,5,13,34.7,2
U024,Finance,2025-03-18,10,21,17.8,4
U025,Marketing,2025-03-18,7,9,13.9,2
U026,Finance,2025-03-18,7,15,29.0,3
U027,Engineering,2025-03-18,12,14,18.7,3
U028,Engineering,2025-03-18,8,14,37.9,3
U029,Sales,2025-03-18,9,17,25.7,3
U030,Sales,2025-03-18,13,17,11.6,3
U031,Sales,2025-03-18,13,18,8.3,4
U032,HR,2025-03-18,6,13,57.2,2
U033,Engineering,2025-03-18,5,6,21.8,1
U034,Marketing,2025-03-18,9,19,16.9,2
U035,Finance,2025-03-18,11,4,21.4,4
U036,Engineering,2025-03-18,7,18,16.5,3
U037,Marketing,2025-03-18,8,8,26.2,3
U038,HR,2025-03-18,4,7,27.4,1
U039,Engineering,2025-03-18,6,15,23.4,2
U040,HR,2025-03-18,4,15,19.6,1
U041,Marketing,2025-03-18,9,16,18.9,2
U042,Marketing,2025-03-18,3,12,16.1,2
U043,HR,2025-03-18,6,13,17.7,2
U044,Engineering,2025-03-18,7,10,22.8,4
U045,Engineering,2025-03-18,4,9,38.4,2
U046,HR,2025-03-18,5,16,22.9,2
U047,Engineering,2025-03-18,10,12,19.0,4
U048,Engineering,2025-03-18,11,13,35.1,6
U049,Engineering,2025-03-18,6,10,24.3,4
U050,HR,2025-03-18,3,4,17.9,1
U051,Finance,2025-03-18,9,23,27.6,3
U052,HR,2025-03-18,5,15,36.2,2
U053,Marketing,2025-03-18,5,15,24.9,2
U054,Engineering,2025-03-18,2,10,21.9,2
U055,Engineering,2025-03-18,7,10,17.1,2
U056,Sales,2025-03-18,9,24,38.3,3
U057,Marketing,2025-03-18,3,16,30.7,2
U058,Marketing,2025-03-18,6,17,21.9,4
U059,Marketing,2025-03-18,8,8,42.8,2
U060,Engineering,2025-03-18,3,17,34.6,3
U061,Engineering,2025-03-18,6,13,16.5,2
U062,Marketing,2025-03-18,8,17,20.5,5
U063,Marketing,2025-03-18,7,13,45.7,3
U064,Engineering,2025-03-18,2,10,27.8,0
U065,Sales,2025-03-18,9,19,45.0,4
U066,Marketing,2025-03-18,10,15,30.0,4
U067,Engineering,2025-03-18,5,14,12.2,3
U068,Engineering,2025-03-18,2,12,19.1,0
U069,HR,2025-03-18,6,9,21.2,2
U070,Engineering,2025-03-18,5,11,17.2,1
U071,Engineering,2025-03-18,7,11,35.6,4
U072,Engineering,2025-03-18,3,10,62.3,3
U073,Marketing,2025-03-18,7,13,22.0,2
U074,Marketing,2025-03-18,10,17,35.5,2
U075,Sales,2025-03-18,12,26,23.4,3
U076,Engineering,2025-03-18,7,15,27.8,3
U077,Engineering,2025-03-18,8,14,52.7,2
U078,Engineering,2025-03-18,3,17,22.4,2
U079,Engineering,2025-03-18,7,15,49.9,3
U080,Sales,2025-03-18,8,15,9.5,2
U081,Sales,2025-03-18,11,15,14.8,4
U082,Sales,2025-03-18,7,12,31.1,4
U083,Marketing,2025-03-18,8,16,20.9,3
U084,Engineering,2025-03-18,6,10,14.7,2
U085,HR,2025-03-18,4,9,28.4,3
U086,Marketing,2025-03-18,8,13,14.5,2
U087,Sales,2025-03-18,5,14,9.0,2
U088,Engineering,2025-03-18,3,8,17.8,1
U089,Sales,2025-03-18,11,14,12.5,4
U090,Sales,2025-03-18,8,11,26.7,2
U091,Sales,2025-03-18,11,19,30.7,3
U092,Engineering,2025-03-18,6,8,10.5,2
U093,Engineering,2025-03-18,7,10,11.8,3
U094,Marketing,2025-03-18,5,15,11.0,3
U095,Finance,2025-03-18,3,19,21.3,2
U096,Sales,2025-03-18,12,13,31.2,7
U097,Engineering,2025-03-18,8,8,41.7,4
U098,Engineering,2025-03-18,7,8,72.3,4
U099,Sales,2025-03-18,12,15,28.4,3
U100,Finance,2025-03-18,8,11,29.7,2
U001,Engineering,2025-03-19,8,15,74.9,3
U002,Engineering,2025-03-19,3,12,47.1,1
U003,Engineering,2025-03-19,3,15,16.1,3
U004,Sales,2025-03-19,8,17,21.5,5
U005,Sales,2025-03-19,15,18,18.8,4
U006,Finance,2025-03-19,8,12,31.8,3
U007,Engineering,2025-03-19,6,12,25.0,2
U008,Sales,2025-03-19,12,16,27.2,5
U009,Marketing,2025-03-19,9,15,12.3,4
U010,Sales,2025-03-19,13,18,7.0,4
U011,HR,2025-03-19,5,11,13.2,2
U012,Finance,2025-03-19,7,13,32.4,4
U013,Sales,2025-03-19,14,12,46.2,4
U014,Sales,2025-03-19,15,16,13.4,5
U015,Sales,2025-03-19,15,19,26.9,6
U016,Engineering,2025-03-19,5,8,29.3,3
U017,HR,2025-03-19,2,8,13.5,2
U018,Sales,2025-03-19,12,20,20.7,3
U019,Sales,2025-03-19,8,15,16.7,4
U020,Engineering,2025-03-19,6,10,48.2,2
U021,Finance,2025-03-19,6,13,30.0,2
U022,Finance,2025-03-19,6,12,43.5,2
U023,Engineering,2025-03-19,9,16,30.5,4
U024,Finance,2025-03-19,4,17,21.8,2
U025,Marketing,2025-03-19,6,11,24.8,2
U026,Finance,2025-03-19,6,7,16.9,4
U027,Engineering,2025-03-19,6,11,31.4,4
U028,Engineering,2025-03-19,4,10,23.9,1
U029,Sales,2025-03-19,8,17,28.5,2
U030,Sales,2025-03-19,12,16,16.1,5
U031,Sales,2025-03-19,12,26,15.3,5
U032,HR,2025-03-19,2,12,51.8,2
U033,Engineering,2025-03-19,10,15,28.9,4
U034,Marketing,2025-03-19,9,19,22.2,3
U035,Finance,2025-03-19,9,15,33.4,2
U036,Engineering,2025-03-19,9,17,36.1,3
U037,Marketing,2025-03-19,5,12,13.0,4
U038,HR,2025-03-19,5,5,17.3,4
U039,Engineering,2025-03-19,5,16,50.3,3
U040,HR,2025-03-19,9,5,47.7,4
U041,Marketing,2025-03-19,5,15,19.2,1
U042,Marketing,2025-03-19,5,11,25.1,1
U043,HR,2025-03-19,1,7,9.8,0
U044,Engineering,2025-03-19,5,15,37.6,1
U045,Engineering,2025-03-19,2,14,11.3,0
U046,HR,2025-03-19,5,12,30.3,3
U047,Engineering,2025-03-19,6,12,41.1,2
U048,Engineering,2025-03-19,3,14,7.8,3
U049,Engineering,2025-03-19,9,11,66.6,5
U050,HR,2025-03-19,8,12,52.9,2
U051,Finance,2025-03-19,9,17,41.6,3
U052,HR,2025-03-19,7,10,33.8,3
U053,Marketing,2025-03-19,6,16,29.7,2
U054,Engineering,2025-03-19,4,12,19.6,3
U055,Engineering,2025-03-19,9,21,47.0,2
U056,Sales,2025-03-19,15,16,10.9,5
U057,Marketing,2025-03-19,12,15,16.4,3
U058,Marketing,2025-03-19,5,9,32.7,1
U059,Marketing,2025-03-19,7,6,35.2,3
U060,Engineering,2025-03-19,8,13,21.8,3
U061,Engineering,2025-03-19,9,12,25.1,2
U062,Marketing,2025-03-19,9,9,39.8,4
U063,Marketing,2025-03-19,11,13,14.9,6
U064,Engineering,2025-03-19,5,14,13.7,1
U065,Sales,2025-03-19,9,10,33.2,6
U066,Marketing,2025-03-19,9,18,19.2,3
U067,Engineering,2025-03-19,6,12,55.5,2
U068,Engineering,2025-03-19,10,11,44.9,4
U069,HR,2025-03-19,4,14,14.2,4
U070,Engineering,2025-03-19,8,10,28.1,5
U071,Engineering,2025-03-19,6,11,23.3,4
U072,Engineering,2025-03-19,4,9,14.3,1
U073,Marketing,2025-03-19,9,12,19.5,3
U074,Marketing,2025-03-19,8,17,12.1,5
U075,Sales,2025-03-19,15,18,11.6,4
U076,Engineering,2025-03-19,6,15,17.6,2
U077,Engineering,2025-03-19,8,15,13.9,2
U078,Engineering,2025-03-19,2,12,23.0,4
U079,Engineering,2025-03-19,4,16,29.0,2
U080,Sales,2025-03-19,12,18,13.1,5
U081,Sales,2025-03-19,13,14,22.8,6
U082,Sales,2025-03-19,13,19,16.3,3
U083,Marketing,2025-03-19,4,16,46.4,3
U084,Engineering,2025-03-19,2,8,25.5,4
U085,HR,2025-03-19,5,9,32.9,2
U086,Marketing,2025-03-19,8,11,15.5,3
U087,Sales,2025-03-19,13,15,12.0,4
U088,Engineering,2025-03-19,7,11,25.0,2
U089,Sales,2025-03-19,4,11,16.6,3
U090,Sales,2025-03-19,7,16,16.2,2
U091,Sales,2025-03-19,17,22,16.0,5
U092,Engineering,2025-03-19,10,13,18.2,4
U093,Engineering,2025-03-19,5,13,21.1,2
U094,Marketing,2025-03-19,4,19,28.1,3
U095,Finance,2025-03-19,5,14,24.1,3
U096,Sales,2025-03-19,10,11,16.3,4
U097,Engineering,2025-03-19,7,12,13.2,2
U098,Engineering,2025-03-19,5,16,25.2,1
U099,Sales,2025-03-19,11,14,14.7,5
U100,Finance,2025-03-19,5,16,41.6,3
U001,Engineering,2025-03-20,7,16,40.3,2
U002,Engineering,2025-03-20,2,12,41.0,0
U003,Engineering,2025-03-20,5,18,27.8,3
U004,Sales,2025-03-20,9,10,20.1,3
U005,Sales,2025-03-20,10,17,17.2,4
U006,Finance,2025-03-20,3,10,15.1,1
U007,Engineering,2025-03-20,8,13,41.0,5
U008,Sales,2025-03-20,10,22,12.5,4
U009,Marketing,2025-03-20,7,17,20.8,2
U010,Sales,2025-03-20,15,13,15.7,6
U011,HR,2025-03-20,11,16,12.9,5
U012,Finance,2025-03-20,11,11,25.0,4
U013,Sales,2025-03-20,5,8,31.1,2
U014,Sales,2025-03-20,6,13,38.5,2
U015,Sales,2025-03-20,12,16,63.3,3
U016,Engineering,2025-03-20,7,16,14.5,3
U017,HR,2025-03-20,2,9,58.2,0
U018,Sales,2025-03-20,6,20,17.8,2
U019,Sales,2025-03-20,9,12,20.7,3
U020,Engineering,2025-03-20,3,7,61.2,3
U021,Finance,2025-03-20,11,13,29.4,3
U022,Finance,2025-03-20,8,11,19.6,3
U023,Engineering,2025-03-20,7,7,30.3,4
U024,Finance,2025-03-20,6,17,26.0,2
U025,Marketing,2025-03-20,9,15,34.9,4
U026,Finance,2025-03-20,3,12,16.7,2
U027,Engineering,2025-03-20,6,10,38.2,2
U028,Engineering,2025-03-20,5,13,27.7,2
U029,Sales,2025-03-20,6,19,28.8,4
U030,Sales,2025-03-20,7,18,13.8,2
U031,Sales,2025-03-20,11,14,23.6,4
U032,HR,2025-03-20,4,6,42.5,1
U033,Engineering,2025-03-20,8,12,10.6,3
U034,Marketing,2025-03-20,3,16,18.2,3
U035,Finance,2025-03-20,8,19,17.0,2
U036,Engineering,2025-03-20,7,10,15.5,2
U037,Marketing,2025-03-20,5,14,26.5,2
U038,HR,2025-03-20,3,8,32.9,3
U039,Engineering,2025-03-20,2,11,31.0,0
U040,HR,2025-03-20,10,11,31.0,4
U041,Marketing,2025-03-20,10,21,30.9,4
U042,Marketing,2025-03-20,8,13,23.4,3
U043,HR,2025-03-20,3,8,17.8,2
U044,Engineering,2025-03-20,12,13,21.6,7
U045,Engineering,2025-03-20,7,11,73.2,3
U046,HR,2025-03-20,6,11,15.0,6
U047,Engineering,2025-03-20,8,14,47.0,2
U048,Engineering,2025-03-20,3,12,22.0,1
U049,Engineering,2025-03-20,6,13,66.7,2
U050,HR,2025-03-20,2,8,21.4,2
U051,Finance,2025-03-20,5,10,13.6,1
U052,HR,2025-03-20,7,17,20.6,2
U053,Marketing,2025-03-20,6,16,31.3,2
U054,Engineering,2025-03-20,4,9,24.5,3
U055,Engineering,2025-03-20,9,11,34.9,2
U056,Sales,2025-03-20,8,14,11.4,2
U057,Marketing,2025-03-20,8,15,18.7,3
U058,Marketing,2025-03-20,10,16,23.8,2
U059,Marketing,2025-03-20,7,20,10.6,4
U060,Engineering,2025-03-20,3,10,45.7,1
U061,Engineering,2025-03-20,5,7,16.2,1
U062,Marketing,2025-03-20,11,11,41.2,5
U063,Marketing,2025-03-20,7,13,85.0,3
U064,Engineering,2025-03-20,4,7,58.8,1
U065,Sales,2025-03-20,13,17,13.8,3
U066,Marketing,2025-03-20,10,18,15.7,4
U067,Engineering,2025-03-20,7,11,35.9,2
U068,Engineering,2025-03-20,10,16,27.9,2
U069,HR,2025-03-20,4,11,13.6,2
U070,Engineering,2025-03-20,2,13,16.3,0
U071,Engineering,2025-03-20,7,13,29.8,2
U072,Engineering,2025-03-20,9,12,25.6,5
U073,Marketing,2025-03-20,5,14,21.7,2
U074,Marketing,2025-03-20,6,11,16.3,2
U075,Sales,2025-03-20,7,18,9.6,3
U076,Engineering,2025-03-20,5,14,61.3,1
U077,Engineering,2025-03-20,10,10,29.9,2
U078,Engineering,2025-03-20,4,16,39.8,2
U079,Engineering,2025-03-20,6,11,26.8,4
U080,Sales,2025-03-20,7,16,49.3,3
U081,Sales,2025-03-20,9,14,29.9,3
U082,Sales,2025-03-20,7,10,26.2,2
U083,Marketing,2025-03-20,9,14,23.9,3
U084,Engineering,2025-03-20,8,11,45.1,3
U085,HR,2025-03-20,6,15,24.5,2
U086,Marketing,2025-03-20,12,17,21.6,3
U087,Sales,2025-03-20,9,16,23.7,3
U088,Engineering,2025-03-20,12,9,37.8,3
U089,Sales,2025-03-20,8,15,33.4,5
U090,Sales,2025-03-20,10,11,28.6,4
U091,Sales,2025-03-20,15,18,10.2,6
U092,Engineering,2025-03-20,0,6,26.1,1
U093,Engineering,2025-03-20,8,10,31.6,3
U094,Marketing,2025-03-20,8,15,24.1,3
U095,Finance,2025-03-20,14,17,18.9,4
U096,Sales,2025-03-20,10,12,27.0,2
U097,Engineering,2025-03-20,4,15,27.5,2
U098,Engineering,2025-03-20,9,8,49.9,4
U099,Sales,2025-03-20,10,15,26.5,2
U100,Finance,2025-03-20,5,20,36.6,3
U001,Engineering,2025-03-21,6,12,51.7,2
U002,Engineering,2025-03-21,8,9,76.3,2
U003,Engineering,2025-03-21,4,12,21.5,1
U004,Sales,2025-03-21,11,17,11.8,4
U005,Sales,2025-03-21,10,15,42.9,4
U006,Finance,2025-03-21,8,10,25.1,5
U007,Engineering,2025-03-21,6,9,22.5,2
U008,Sales,2025-03-21,11,14,45.8,3
U009,Marketing,2025-03-21,10,16,55.7,4
U010,Sales,2025-03-21,9,16,27.2,4
U011,HR,2025-03-21,5,13,34.7,3
U012,Finance,2025-03-21,9,14,34.6,3
U013,Sales,2025-03-21,11,12,19.8,4
U014,Sales,2025-03-21,10,19,45.2,4
U015,Sales,2025-03-21,9,13,26.3,3
U016,Engineering,2025-03-21,5,11,34.6,2
U017,HR,2025-03-21,8,5,23.8,2
U018,Sales,2025-03-21,11,20,7.2,4
U019,Sales,2025-03-21,16,16,31.6,5
U020,Engineering,2025-03-21,9,6,31.4,5
U021,Finance,2025-03-21,9,17,36.1,2
U022,Finance,2025-03-21,5,12,32.4,2
U023,Engineering,2025-03-21,4,14,23.1,3
U024,Finance,2025-03-21,7,16,30.5,4
U025,Marketing,2025-03-21,7,16,22.9,3
U026,Finance,2025-03-21,6,10,25.8,2
U027,Engineering,2025-03-21,5,13,15.6,3
U028,Engineering,2025-03-21,10,15,35.4,4
U029,Sales,2025-03-21,6,13,32.4,2
U030,Sales,2025-03-21,11,23,20.6,4
U031,Sales,2025-03-21,13,21,18.6,5
U032,HR,2025-03-21,6,8,29.1,2
U033,Engineering,2025-03-21,7,8,8.8,3
U034,Marketing,2025-03-21,5,19,12.0,2
U035,Finance,2025-03-21,9,14,21.3,4
U036,Engineering,2025-03-21,6,11,54.5,2
U037,Marketing,2025-03-21,5,12,33.7,1
U038,HR,2025-03-21,1,11,22.5,0
U039,Engineering,2025-03-21,5,11,36.6,1
U040,HR,2025-03-21,3,14,54.9,2
U041,Marketing,2025-03-21,9,17,28.4,2
U042,Marketing,2025-03-21,7,15,15.8,2
U043,HR,2025-03-21,8,9,34.1,2
U044,Engineering,2025-03-21,5,10,35.3,1
U045,Engineering,2025-03-21,7,13,18.4,2
U046,HR,2025-03-21,4,8,39.0,1
U047,Engineering,2025-03-21,7,11,15.6,5
U048,Engineering,2025-03-21,4,11,67.4,2
U049,Engineering,2025-03-21,6,10,32.1,2
U050,HR,2025-03-21,4,8,37.9,1
U051,Finance,2025-03-21,5,11,62.0,2
U052,HR,2025-03-21,5,10,41.6,1
U053,Marketing,2025-03-21,7,8,20.4,2
U054,Engineering,2025-03-21,3,14,15.6,1
U055,Engineering,2025-03-21,6,8,48.0,6
U056,Sales,2025-03-21,4,17,11.9,1
U057,Marketing,2025-03-21,10,11,12.8,4
U058,Marketing,2025-03-21,9,22,11.2,2
U059,Marketing,2025-03-21,8,9,23.1,3
U060,Engineering,2025-03-21,10,12,32.4,2
U061,Engineering,2025-03-21,9,6,41.9,4
